Gene	T145	Set2_MIX	M value	A value	estimated variance	adjust mvalue	pvalue	z statistic
43160	16.93709734909162	17.67751268033213	-0.7404153312405093	17.67751268033213	0.08113585810055862	-0.7095529953729903	0.012737446845892057	-2.4910269202330477
43161	18.931021937555926	18.645692574068704	0.2853293634872216	18.645692574068704	0.09062786512152582	0.36131421621804094	0.23006108265974545	1.2002015264360675
43164	16.53194483697416	16.687597305712792	-0.1556524687386336	16.687597305712792	0.07995708118104311	-0.1680123043570263	0.5523966753377398	-0.594172602465186
43165	14.283029335319974	13.993229082187428	0.28980025313254565	13.993229082187428	0.12931875087112782	0.17954531535962653	0.6175828245247046	0.49927903209108665
43344	15.468881618376516	15.107535995201165	0.36134562317535135	15.107535995201165	0.10650003489876336	0.29006189963345075	0.37409763252802064	0.8888240796627376
43345	17.699021286420738	17.68371012065037	0.015311165770366841	17.68371012065037	0.0811800461016216	0.04645667421745303	0.8704782790147356	0.16305100090193095
43346	12.925480091186131	12.73789743821214	0.18758265297399035	12.73789743821214	0.15047558554561727	0.03296522917452327	0.9322763028003401	0.08498124284420647
43347	17.01333903543876	16.721902271087366	0.29143676435139554	16.721902271087366	0.07975120688970005	0.28049046642505937	0.32059827840712396	0.9932291855819585
43348	15.666150519344939	15.630114444928777	0.03603607441616141	15.630114444928777	0.09524384364113614	-0.016743372826988567	0.9567335219790953	-0.05425309156860419
43349	16.59063677819652	16.39974299416868	0.19089378402783908	16.39974299416868	0.08253505926812515	0.16696460345501785	0.5611240911358077	0.5811726612500088
43350	18.04331692558489	18.168243134621612	-0.12492620903672247	18.168243134621612	0.08548011396156624	-0.07135264766399052	0.8071926466420298	-0.24404928900631365
43351	16.767157531993206	16.588243773256167	0.17891375873703907	16.588243773256167	0.08067665890520065	0.16250219939064325	0.5672423214629763	0.572117577662086
43352	18.946414456566576	18.9498312973169	-0.003416840750325889	18.9498312973169	0.09397521106285345	0.08686746576683058	0.7768949098646956	0.2833677989954966
43353	15.103794040455352	15.94383815809572	-0.8400441176403675	15.94383815809572	0.08926019991455958	-0.8813652912593088	0.003177389980183996	-2.9500339642657383
43354	18.107391929508342	18.157632699118363	-0.050240769610020664	18.157632699118363	0.08537199794191702	0.002836888957277961	0.9922532801193976	0.009709226088646009
43358	14.702353654546283	14.621181747331923	0.08117190721435996	14.621181747331923	0.11708468354394744	-0.007071163955394977	0.9835126819760398	-0.020665259531643228
A1BG	17.59432573894413	17.691530640439446	-0.09720490149531713	17.691530640439446	0.08123628143624079	-0.06570189674478033	0.8176900836507339	-0.23051696320341344
A1CF	18.784109389084588	18.94579653057704	-0.1616871414924539	18.94579653057704	0.09393080448441249	-0.07159253446479041	0.8152993372826326	-0.2335950933932258
A2M	19.197712201909596	19.387630124630636	-0.18991792272104036	19.387630124630636	0.09879361797952452	-0.07904996926795405	0.8014278885896835	-0.2514995777771848
AAAS	16.699156583430288	16.764722421291705	-0.06556583786141701	16.764722421291705	0.07952398673048872	-0.07473756215741023	0.790988786891484	-0.26502683827244694
AACS	16.835421222194586	16.46842394558671	0.36699727660787573	16.46842394558671	0.08178656090858116	0.34578243668504927	0.22662471168527032	1.2090992647049645
AADAC	17.416598520363653	16.699249315111526	0.7173492052521269	16.699249315111526	0.07988474764689601	0.7054686689980825	0.01256001269981121	2.496006988578493
AADAT	16.70608669367535	16.696218721602087	0.00986797207326262	16.696218721602087	0.07990332172372616	-0.0021373078360047426	0.9939671769883801	-0.007561094412582957
AAGAB	13.184333758677825	13.554388004925418	-0.37005424624759264	13.554388004925418	0.13704785483165075	-0.49578128343646793	0.18049697601657588	-1.339226413740718
AAK1	16.29536712331386	16.075793488841324	0.21957363447253542	16.075793488841324	0.08703435712864782	0.1831845954327046	0.5346447935939138	0.6209313491924804
AAMDC	16.082818064086524	16.80267288233278	-0.7198548182462545	16.80267288233278	0.07934965234047908	-0.7274445399032735	0.009810926389279797	-2.5824229600526323
AAMP	16.93945661257223	17.22704247175317	-0.2875858591809397	17.22704247175317	0.07897012851095608	-0.27694889190245875	0.32436562943169023	-0.9855262795667449
AAR2	14.823038742719211	14.739448294181326	0.08359044853788511	14.739448294181326	0.11458096227747916	-0.0005285604268711053	0.9987541140251707	-0.0015614871402837014
AARS	19.58673817724253	19.380725204543683	0.2060129726988471	19.380725204543683	0.09871762253908412	0.3165562828949774	0.3136850430003605	1.007519809657952
AARS2	17.660701714987294	17.786255867428757	-0.12555415244146317	17.786255867428757	0.0819577709041952	-0.08970722581473023	0.7540133097982706	-0.3133519180743523
AARSD1	17.412760743394955	17.410888901708187	0.0018718416867677945	17.410888901708187	0.07958299160473553	0.020670606990826346	0.9415889940995517	0.07327285260414616
AASDHPPT	17.01298536281086	16.718670051091774	0.2943153117190853	16.718670051091774	0.07976969195200401	0.2832355182447558	0.3159412882906849	1.0028333221803365
AASS	18.908191443603705	19.297036522688007	-0.38884507908430166	19.297036522688007	0.09779654624023987	-0.2822364945484028	0.3667866870754769	-0.9025087280891092
AATF	15.725434665427914	15.991569325435885	-0.26613466000797104	15.991569325435885	0.08843217760010819	-0.30568034946651435	0.30398406993753446	-1.0279272079959956
ABAT	19.39250802619744	19.316903237994303	0.07560478820313676	19.316903237994303	0.09801519899230576	0.1831474306398998	0.5585493006128603	0.5849976444810657
ABCA1	17.919464616053766	17.347994135178073	0.5714704808756927	17.347994135178073	0.07932719267522048	0.587461291084525	0.03699868036339232	2.0857786264139464
ABCA10	15.536027911884117	15.430729321637621	0.10529859024649646	15.430729321637621	0.09941668402950987	0.04539311353236575	0.8855272139842447	0.14396613167988534
ABCA2	14.423207988636369	14.55290681928089	-0.12969883064452148	14.55290681928089	0.11849850802941927	-0.22032607174667407	0.5221443588718786	-0.6400434392261642
ABCA6	18.564064311870506	18.57537533443409	-0.011311022563582185	18.57537533443409	0.08985395470267982	0.06136777920536274	0.8377866446389783	0.2047254380560148
ABCA8	17.309985279621763	17.76532178513636	-0.45533650551459814	17.76532178513636	0.08179211218613963	-0.4204516990039384	0.1415222771975661	-1.4701457745567668
ABCB1	18.87889310315025	18.604864544441718	0.27402855870853315	18.604864544441718	0.090178512478085	0.34809383172716357	0.24638944135066365	1.1591637574855047
ABCB10	19.06033068153488	18.628473355725532	0.43185732580934655	18.628473355725532	0.09043835067884559	0.5070325959447459	0.0917943091491318	1.6860077369928113
ABCB11	18.330138918127574	18.79763985255011	-0.46750093442253515	18.79763985255011	0.09230019444706666	-0.38437209468670874	0.2058086638815202	-1.2651748277769763
ABCB4	18.784869155846703	18.79775767393958	-0.0128885180928755	18.79775767393958	0.09230149118740155	0.07024586115957598	0.8171476215058364	0.23121520066640114
ABCB5	12.67918012121572	12.820879801471664	-0.14169968025594315	12.820879801471664	0.14913626811455308	-0.2933781280142637	0.44744023421803913	-0.7596894537015357
ABCB6	17.370961717240622	16.88981069545846	0.4811510217821606	16.88981069545846	0.07904255989434533	0.4772255701479362	0.08961441017966972	1.6974352118006255
ABCB7	17.395408504782555	17.377618235208363	0.017790269574192052	17.377618235208363	0.07944194052533726	0.03510169635079674	0.9008890206741165	0.1245383716419504
ABCB8	18.362656032471	17.750606800838597	0.6120492316324047	17.750606800838597	0.08167772615604008	0.6462584481717509	0.02374190057821651	2.26128037695826
ABCC1	16.61562111149706	15.92095804069051	0.6946630708065502	15.92095804069051	0.08966579673876068	0.6524941086066333	0.02932944734844254	2.1790298965273323
ABCC11	15.216292697004759	15.22728404238213	-0.010991345377371786	15.22728404238213	0.10384972166706402	-0.07807824679851272	0.808558965434812	-0.2422854780687504
ABCC12	14.088633944784803	13.327069381666028	0.7615645631187746	13.327069381666028	0.14087174875606323	0.6278034677677882	0.09439114817130481	1.6726757371022802
