Gene	N131	Set2_MIX	M value	A value	estimated variance	adjust mvalue	pvalue	z statistic
TXNDC9	14.619251317497282	14.852574191428202	-0.23332287393091988	14.852574191428202	0.1350740933116549	-0.28046071872323897	0.44539898345265305	-0.7631080099486097
TXNIP	10.686701742206875	12.83558413982307	-2.1488823976161946	12.83558413982307	0.16637922342563813	-2.2758656219640603	2.4117910776875305e-08	-5.579522961736855
TXNL1	16.60509236781708	16.703318781950955	-0.098226414133876	16.703318781950955	0.11160308605556313	-0.11584270069564784	0.7287706836284555	-0.346761259669126
TXNL4A	15.790731961000963	15.849846109566492	-0.05911414856552888	15.849846109566492	0.11692706216172369	-0.08377540248181081	0.8064595240772914	-0.24499600575813898
TXNL4B	15.108441357059172	15.412515579665754	-0.304074222606582	15.412515579665754	0.12412388055290052	-0.33681948700784703	0.3390592832494652	-0.9560256351132966
TXNRD1	18.542927894369495	19.11987524845727	-0.5769473540877748	19.11987524845727	0.15492230536519427	-0.6168836658883595	0.11704950782062735	-1.5672789312349038
TXNRD2	18.060814651550352	17.92599501753477	0.1348196340155816	17.92599501753477	0.1280891008131747	0.10972127852220626	0.7591679413704426	0.30657361229329044
TXNRD3	16.087811263478027	15.292346278247868	0.7954649852301596	15.292346278247868	0.12638653963591368	0.7600023850353003	0.032533989930866675	2.1377875499614722
TYK2	16.789495172912197	16.560605849169935	0.228889323742262	16.560605849169935	0.11140430513815294	0.21093573319629833	0.527403906365691	0.6319739394878718
TYMP	18.618840558205864	18.67523200367123	-0.056391445465365564	18.67523200367123	0.1447946790061733	-0.09070756759767196	0.8115874829426692	-0.23837857532911808
TYSND1	14.13167155162268	13.581870838824528	0.5498007127981523	13.581870838824528	0.1564830485892497	0.4558426095145063	0.2491806977562716	1.1523416755700067
TYW1;TYW1B	15.863968575979433	15.401634415367347	0.46233416061208565	15.401634415367347	0.12432509114572737	0.429351449419589	0.22334520872758024	1.2176810296902403
