Gene	T127	Set1_MIX	M value	A value	estimated variance	adjust mvalue	pvalue	z statistic
43160	16.871236434811898	17.90906989409915	-1.0378334592872527	17.90906989409915	0.18882718938531243	-1.0175620718415153	0.0191968615468327	-2.3416859298143526
43161	17.299899549291542	18.348294143948383	-1.0483945946568412	18.348294143948383	0.20139061932990776	-0.9992962903759862	0.025962891135903488	-2.2267663842021284
43164	15.341013695393723	14.90573079326479	0.43528290212893417	14.90573079326479	0.21810408917381785	0.3720179225617095	0.42569226772906243	0.7965846972464891
43165	14.840009555479734	14.578782866865604	0.2612266886141299	14.578782866865604	0.22797973436216273	0.19187050575054787	0.6877970603001999	0.40184641542850663
43344	14.721003513634281	15.59445097301352	-0.8734474593792392	15.59445097301352	0.1944428662659317	-0.9315124255391861	0.03464528326616193	-2.1124801909509348
43345	17.443554516950524	18.007704950467854	-0.5641504335173302	18.007704950467854	0.19152386800680998	-0.5375353405196225	0.21934379713490526	-1.2282748810399269
43346	13.639980950550708	13.317459295476292	0.3225216550744161	13.317459295476292	0.2504362078592548	0.2003794406113365	0.6888547737847932	0.40040970974301143
43347	17.471618946498342	17.413029582415323	0.05858936408301929	17.413029582415323	0.17736236559329607	0.04914246365332353	0.9071073014965956	0.11668799801258578
43348	15.476587131974034	16.300044903616996	-0.8234577716429623	16.300044903616996	0.17535039999081362	-0.8749028756117565	0.03667827721894967	-2.0893272256726108
43349	15.783342665412814	16.543005622996855	-0.759662957584041	16.543005622996855	0.1720273223417009	-0.8058431318396012	0.05202751436594942	-1.942906020641674
43350	17.80391691644026	18.318446148709015	-0.5145292322687531	18.318446148709015	0.2005053150812625	-0.46742275418292933	0.29654499608293283	-1.0438711748685334
43351	15.349834797259192	15.889157635538947	-0.5393228382797552	15.889157635538947	0.18518936810297032	-0.5956286151557337	0.16632777801824516	-1.3841001924431764
43352	18.500924905280172	19.05891167948425	-0.5579867742040783	19.05891167948425	0.2225369959964106	-0.4613952605071612	0.32803738720535325	-0.9780746850808484
43353	16.39571594957376	16.535017971009918	-0.13930202143615844	16.535017971009918	0.17210052766005052	-0.18569215207303724	0.6544326999202892	-0.4476127498837042
43354	17.474831793049997	18.106001788853995	-0.6311699958039974	18.106001788853995	0.19430016603232458	-0.5981403707620242	0.17479443298117414	-1.356958387320832
43358	14.20394989172688	14.85572344926731	-0.6517735575404302	14.85572344926731	0.21972624613723568	-0.7157469224205514	0.12677894916602833	-1.5269278670678739
A1BG	17.06231693690301	17.536287568391884	-0.47397063148887497	17.536287568391884	0.17980586073660376	-0.4764552804161045	0.2611734311811795	-1.1236219712482949
A1CF	18.43380695372278	18.668212094970592	-0.2344051412478123	18.668212094970592	0.21090961607335337	-0.16392661610069637	0.7211329925483911	-0.35694498399318625
A2M	18.654813580473995	19.78912411636672	-1.1343105358927268	19.78912411636672	0.2442684176940884	-0.9889141865649499	0.0454033844290128	-2.000897988212606
AAAS	16.802871603069807	16.76849333277784	0.03437827029196683	16.76849333277784	0.17100117998167072	-0.004791074584010402	0.9907559194020478	-0.011585996102966466
AACS	17.352260637594846	16.887845126904715	0.4644155106901309	16.887845126904715	0.171218731285373	0.4297495077295127	0.29900033890465905	1.0385795108508276
AADAC	17.169106585146306	16.858773782609575	0.3103328025367311	16.858773782609575	0.17112024293820527	0.2745224906598276	0.5069259522249019	0.6636318732882475
AADAT	15.163740883398429	16.535017971009918	-1.3712770876114888	16.535017971009918	0.17210052766005052	-1.4176672182483676	0.0006324538094956627	-3.4173007038581957
AAGAB	14.950084683465608	14.22096211830487	0.729122565160738	14.22096211830487	0.23654863199690393	0.6488825010156767	0.18215351300935723	1.3341536291781109
AAK1	16.13562879171414	16.318639919618064	-0.18301112790392438	16.318639919618064	0.17502083667678253	-0.23412880802755387	0.5757239355178936	-0.5596415828943959
AAMDC	17.224969933968996	17.242198500191353	-0.017228566222357244	17.242198500191353	0.17454068171420897	-0.035736381319877886	0.9318331936233953	-0.08553862002871312
AAMP	16.073363938359673	15.972550578932342	0.10081335942733105	15.972550578932342	0.18284801246460125	0.045193846304184215	0.9158282598321821	0.10569006922043173
AAR2	15.934791540089169	15.393259064126388	0.5415324759627804	15.393259064126388	0.20132365101923452	0.48245197147162966	0.2822658789766823	1.0752431550740207
AARS	18.890915622793173	19.0444800161967	-0.1535643934035278	19.0444800161967	0.22210750377625665	-0.057937441413661195	0.9021580876369224	-0.12293560893041401
AARS2	17.988498313838626	17.19386111761029	0.7946371962283365	17.19386111761029	0.17387457794090624	0.7737033878486016	0.06352760498795366	1.8554807546012144
AARSD1	17.60323959042475	17.3193838697428	0.28385572068194875	17.3193838697428	0.17572861121978678	0.26935122798817546	0.5205249766423001	0.6425363789238369
AASDHPPT	16.590479461183715	16.39019412558199	0.2002853356017269	16.39019412558199	0.1738636410799195	0.15053735997491047	0.7180791218225424	0.3610271892199188
AASS	19.765479374396776	19.732226873145738	0.03325250125103807	19.732226873145738	0.2425751323932392	0.1748460385983669	0.7225869545990434	0.3550035194594855
AATF	17.07192326032804	16.45822749949082	0.6136957608372207	16.45822749949082	0.17293490552298266	0.5654223746862341	0.17393621487016975	1.35966419071241
ABAT	20.08464642673062	19.604505698194654	0.480140728535968	19.604505698194654	0.23877409782796277	0.61319783095666	0.20951728358527277	1.25489388654919
ABCA1	16.975764580979604	16.847026392999894	0.12873818797971026	16.847026392999894	0.17108862065503755	0.09247399154839442	0.8230937061726227	0.2235676909921144
ABCA10	14.443986423888829	13.86649397255479	0.577492451334038	13.86649397255479	0.24307276878739148	0.48281478369043274	0.32743550052969306	0.9792924486293142
ABCA2	15.119159772913784	15.079317838094303	0.039841934819481395	15.079317838094303	0.2122641234369408	-0.021453802359694518	0.9628593833610068	-0.04656568297948266
ABCA5	14.29229327194643	14.094799035004339	0.19749423694209156	14.094799035004339	0.23906992140596817	0.1124862092068124	0.8180469180650197	0.23005772026873558
ABCA6	19.137690148327195	18.655539163787946	0.4821509845392491	18.655539163787946	0.21053246444217666	0.5517824954586001	0.2291448893828173	1.2025645072777533
ABCA8	17.358339650817662	17.54896008561945	-0.1906204348017866	17.54896008561945	0.1800745330571782	-0.1923710957283783	0.650311727466683	-0.4533291751116832
