Gene	N113	Set1_MIX	M value	A value	estimated variance	adjust mvalue	pvalue	z statistic
43160	18.320785236559015	17.8610409880874	0.45974424847161544	17.8610409880874	0.0965737935123519	0.44947967634295205	0.14807250999578994	1.4463733589489611
43161	19.13425564781105	18.300265211897088	0.8339904359139609	18.300265211897088	0.09975770866623185	0.8220494598227788	0.009249187375439356	2.602703617221816
43164	15.313799090459897	14.857702583562002	0.4560965068978948	14.857702583562002	0.11486885367896371	0.4409474677298111	0.19324982840420413	1.3010252020804514
43165	14.754569029119978	14.530754859508507	0.2238141696114706	14.530754859508507	0.12248969332119397	0.19457915084738198	0.5782355883651722	0.5559638198131389
43344	16.010295323056923	15.546422461334942	0.46387286172198117	15.546422461334942	0.10225910232136515	0.461943544129789	0.1485793377354179	1.4445677468142217
43345	17.780317202319456	17.95967603789993	-0.17935883558047294	17.95967603789993	0.09725123238435568	-0.19000684277987867	0.5423344334886349	-0.6092866814593337
43346	13.98270135071337	13.269432682290265	0.7132686684231047	13.269432682290265	0.15921876046655892	0.5837538290298467	0.1434781667837421	1.4629605763407463
43347	17.478991676689894	17.365000717113144	0.11399095957674987	17.365000717113144	0.09379250366363312	0.10577079852403504	0.7298179564821536	0.34536770020546165
43348	15.804150688796085	16.252016201030997	-0.44786551223491244	16.252016201030997	0.09460760719585182	-0.45027272200831825	0.14322017015745242	-1.4639040371978023
43349	16.19271186706771	16.494976873505163	-0.3022650064374517	16.494976873505163	0.09330100266822194	-0.3060852947565662	0.3163083936383	-1.0020728828583718
43350	18.05069233428531	18.27041721818732	-0.2197248839020105	18.27041721818732	0.09953175019664329	-0.2315537180985523	0.46297461432255715	-0.7339575435472673
43351	15.45272398705988	15.841129032672391	-0.38840504561251166	15.841129032672391	0.09838525114249613	-0.3894507306994588	0.21437803995150184	-1.2416166383339782
43352	18.81388837861769	19.010882718973928	-0.19699434035623753	19.010882718973928	0.10516082781144354	-0.2116008112538874	0.5140691635852963	-0.6525147455554868
43353	16.664038396202734	16.486989222938032	0.17704917326470238	16.486989222938032	0.09333270232675084	0.17327598413759815	0.5705914106134455	0.5671807126026936
43354	17.855975255286747	18.057972870183434	-0.20199761489668688	18.057972870183434	0.09795302053435084	-0.21302279243286582	0.4960996188466661	-0.6806395123060146
43358	15.247238569796782	14.807695267622625	0.4395433021741564	14.807695267622625	0.11596889260351756	0.4226199888497748	0.2145978342792637	1.2410214249028138
A1BG	17.854794387775833	17.48825869163197	0.3665356961438633	17.48825869163197	0.09436294354790475	0.3577851383987225	0.24413232446255384	1.1647200645481177
A1CF	18.8545631405713	18.620183148366824	0.23437999220447736	18.620183148366824	0.10218977930126255	0.22123894425367818	0.48888554196343903	0.6920824664513897
A2M	19.850552701906228	19.741095138097695	0.10945756380853311	19.741095138097695	0.11071367885907113	0.09211223647089173	0.7819089149099274	0.27683225222969254
AAAS	17.070328371665305	16.7204645462835	0.34986382538180294	16.7204645462835	0.09271425992006488	0.34477067444337517	0.25751321373452596	1.1322883800651367
AACS	16.50719555088237	16.839816323043678	-0.3326207721613095	16.839816323043678	0.09262909847290002	-0.33834582522481504	0.2662677126081907	-1.1116987147593724
AADAC	17.48612741829214	16.81074498284726	0.6753824354448774	16.81074498284726	0.09263635634469314	0.6698087964690895	0.02775753052410352	2.200696305759141
AADAT	18.014781975308562	16.486989222938032	1.5277927523705301	16.486989222938032	0.09333270232675084	1.524019563243426	6.083672723444098e-07	4.988541869797942
AAGAB	14.347939177307284	14.17293439183527	0.17500478547201404	14.17293439183527	0.13190354387169273	0.12367765183708768	0.7334529353825477	0.3405359754367132
AAK1	16.250246151942285	16.2706112131564	-0.020365061214114633	16.2706112131564	0.09448280931944131	-0.022874121953965654	0.9406791446557232	-0.07441629319322178
AAMDC	17.10362870981573	17.194169652478017	-0.09054094266228674	17.194169652478017	0.09316974586732574	-0.09799484267314407	0.7481763711154658	-0.3210448920821473
AAMP	15.88950801430097	15.924521953467638	-0.035013939166667285	15.924521953467638	0.09746304522756294	-0.036147365152558786	0.9078220179950828	-0.11578616184254235
AAR2	15.434290515041933	15.34523062630543	0.08905988873650372	15.34523062630543	0.10543978826344408	0.0851466446528697	0.7931520849553009	0.26221967571382354
AARS	19.12468006140815	18.996451056135886	0.12822900527226366	18.996451056135886	0.10505108320561313	0.11367666417529732	0.7257920449192292	0.35072849638423126
AARS2	17.117699555339286	17.14583227526366	-0.028132719924375493	17.14583227526366	0.09303281767770666	-0.03536251265559831	0.9077018432174792	-0.115937792930166
AARSD1	17.387681122701295	17.27135501382409	0.11632610887720674	17.27135501382409	0.0934252921651132	0.10852120108114072	0.7225565172343935	0.35504414850705096
AASDHPPT	16.712301911305104	16.342165404664005	0.3701365066410993	16.342165404664005	0.09404067594374543	0.36722046212481496	0.23111873099572977	1.1974820213506423
AASS	20.5105957082499	19.684197895960917	0.8263978122889846	19.684197895960917	0.11028100762213783	0.809265893233595	0.014813047520000481	2.4369177682619307
AATF	16.248049066708376	16.41019876547709	-0.1621496987687152	16.41019876547709	0.09367675370621653	-0.16546676434138874	0.58876716952956	-0.540623423499266
ABAT	20.483367305821684	19.556476723605115	0.9268905822165685	19.556476723605115	0.10930976058888253	0.9102377154838568	0.005903001061276185	2.75312135354421
ABCA1	17.050408475846893	16.798997594917395	0.25141088092949815	16.798997594917395	0.09264171261513221	0.24589887636664964	0.4191528115649674	0.8078919053094109
ABCA10	14.147358338020092	13.81846660223558	0.3288917357845129	13.81846660223558	0.1421286105004066	0.24999521825784066	0.5072548562217625	0.6631181984354265
ABCA2	15.383405246073309	15.03128953820789	0.3521157078654191	15.03128953820789	0.11123917173579284	0.3421620429868939	0.3049410308091989	1.0258951037522208
ABCA5	14.46448651852734	14.046771425396313	0.41771509313102584	14.046771425396313	0.1354517287654916	0.35715142290390656	0.3318367716521423	0.9704208266740775
ABCA6	19.019003821278517	18.607510217701357	0.4114936035771599	18.607510217701357	0.10209340885551382	0.398400088832942	0.21244580194881613	1.2468682724304159
ABCA8	18.474298290885624	17.500931207736077	0.9733670831495473	17.500931207736077	0.09442678084488987	0.9645629566946818	0.0016956027642881515	3.138939802810567
