"","coefficients.ConditionD...ConditionC","coefficients.ConditionD...ConditionB","coefficients.ConditionD...ConditionA","coefficients.ConditionC...ConditionB","coefficients.ConditionC...ConditionA","coefficients.ConditionB...ConditionA","df.residual","sigma","stdev.unscaled.ConditionD...ConditionC","stdev.unscaled.ConditionD...ConditionB","stdev.unscaled.ConditionD...ConditionA","stdev.unscaled.ConditionC...ConditionB","stdev.unscaled.ConditionC...ConditionA","stdev.unscaled.ConditionB...ConditionA","Amean","s2.post","t.ConditionD...ConditionC","t.ConditionD...ConditionB","t.ConditionD...ConditionA","t.ConditionC...ConditionB","t.ConditionC...ConditionA","t.ConditionB...ConditionA","df.total","p.value.ConditionD...ConditionC","p.value.ConditionD...ConditionB","p.value.ConditionD...ConditionA","p.value.ConditionC...ConditionB","p.value.ConditionC...ConditionA","p.value.ConditionB...ConditionA","lods.ConditionD...ConditionC","lods.ConditionD...ConditionB","lods.ConditionD...ConditionA","lods.ConditionC...ConditionB","lods.ConditionC...ConditionA","lods.ConditionB...ConditionA","F","F.p.value"
"229",-0.972179429363325,0.21849816510153,-0.740406699832862,1.19067759446485,0.231772729530463,-0.958904864934392,8,0.0833264495239825,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.015922051564274,0.00785388057222389,-13.4353786439509,3.01961293613264,-10.23231315364,16.4549915800835,3.20306549031087,-13.2519260897726,11.6319450597957,1.93931204422979e-08,0.0110120287571383,3.65542843477194e-07,2.04748151559286e-09,0.00787003698010856,2.25502661435059e-08,9.94712607650123,-3.65311083568331,6.87481703053286,12.2072446779022,-3.53544679978119,9.71838453649571,125.161269264864,4.00510558310442e-09
"230",0.0804115155197929,0.190795486777138,0.231134275386078,0.110383971257345,0.150722759866285,0.0403387886089395,8,0.103629235870741,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00119917869160886,0.0104644302729789,0.962733496702622,2.28431468991304,2.7672741610683,1.32158119321042,1.80454066436568,0.482959471155261,11.6319450597957,0.355268881748613,0.0419975677216061,0.0174855126547668,0.211711572850824,0.0970791041022064,0.638086637338159,-6.96528821208895,-4.95834344783956,-4.31881225626947,-6.6737067324329,-5.95932634754636,-7.47810252847276,3.17315823018623,0.0649376159126935
"231",0.136765015968548,-0.393571474606436,-0.930769652936368,-0.530336490574984,-1.06753466890492,-0.537198178329932,8,0.429645851156043,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.02796587720841,0.130036204723227,0.464502982923704,-1.33670970352837,-3.161227139426,-1.80121268645207,-3.6257301223497,-1.82451743589763,11.6319450597957,0.650861132522292,0.206874559036224,0.00849602347501108,0.0976272239381825,0.00365059097066677,0.093847072502341,-7.33214413844193,-6.38793797092595,-3.60074425184385,-6.00564259301937,-2.75778468509035,-6.01800213355956,5.28584380258996,0.0155338365069099
"232",0.0321053391866479,0.0852025991924931,-0.330550468398865,0.0530972600058452,-0.362655807585513,-0.415753067591358,8,0.491017452067049,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00299219469235905,0.168896485117164,0.0956781096564391,0.253914888771624,-0.985083626701157,0.158236779115185,-1.0807617363576,-1.23899851547278,11.6319450597957,0.925404775199976,0.803993920576936,0.344630392021036,0.876984043605688,0.30170169037463,0.239764965616649,-7.44288489996586,-7.251259695562,-6.9966198897795,-7.54118952403513,-6.91056193387222,-6.82227602359654,0.628703158897539,0.610687056289313
"233",0.140528612789441,0.0895260789330518,0.55482280550283,-0.0510025338563891,0.414294192713389,0.465296726569778,8,0.121104284561508,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0130763471768503,0.0131654259821659,1.50000577417637,0.95560350787891,5.92219189657801,-0.544402266297456,4.42218612240165,4.9665883886991,11.6319450597957,0.160257708422953,0.358711648523,7.95778407458651e-05,0.596446662269997,0.000896503183755034,0.000359037363331008,-6.33501562144872,-6.81094906978733,1.22187818230873,-7.39625596438639,-1.31477809396592,-0.447987534461101,13.7924427330333,0.000384771281383436
"234",0.176478900516808,-0.126694916766714,0.463552863290049,-0.303173817283521,0.287073962773241,0.590247780056762,8,0.125540620735964,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00764029835223447,0.0139179740452741,1.83210520182768,-1.31527573763026,4.81234645993803,-3.14738093945795,2.98024125811035,6.12762219756829,11.6319450597957,0.0926452494671962,0.213754766734113,0.000463414244397488,0.00871407423517328,0.0118361349628169,5.85309949203792e-05,-5.85260027790379,-6.41460776397977,-0.61889471042704,-3.67814516503337,-3.94383546858948,1.45317587165004,14.0968061196298,0.000349070504370013
"235",0.517231752124316,0.249607068873569,0.950966862411783,-0.267624683250747,0.433735110287467,0.701359793538214,8,0.134477433835687,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0014488068867932,0.0155161471757798,5.08556093161216,2.45420346392916,9.35016054771669,-2.631357467683,4.26459961610453,6.89595708378753,11.6319450597957,0.00029555062442165,0.0309296328192379,9.38731653091672e-07,0.0224150906223239,0.00117687682383905,1.95169705468862e-05,-0.101874242282996,-4.66558652756361,5.88690893651669,-4.61503450175325,-1.59611251060407,2.6098029252026,31.9961038349048,6.61611488981409e-06
"236",-0.462252608235791,-0.298242431434138,0.225176423714657,0.164010176801653,0.687429031950448,0.523418855148795,8,0.178475796958367,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.043662269342434,0.0249862262162903,-3.58158008099868,-2.31081260051702,1.74468976381752,1.27076748048166,5.32626984481619,4.05550236433453,11.6319450597957,0.00395339111236426,0.0400501826127062,0.107373033303502,0.228638347697167,0.00020058128639208,0.0016964876293827,-2.77650047997957,-4.91317072709936,-6.03791367934361,-6.73601075704536,0.243271749240145,-2.05886959090585,11.2737688332759,0.000922837212021336
"237",-0.274624812563654,-1.05502944949711,-0.3012462631838,-0.780404636933454,-0.0266214506201462,0.753783186313308,8,0.139195607448732,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0377075339588142,0.016404209776043,-2.62607875254161,-10.0886383672555,-2.88064433670272,-7.46255961471389,-0.254565584161109,7.20799403055278,11.6319450597957,0.0226319212186097,4.24289888228689e-07,0.0142068361024584,9.11663616513494e-06,0.803503244791351,1.27709093369075e-05,-4.5199446646012,6.84799145800767,-4.11360177065221,3.45365450794981,-7.47809360339349,3.05703570919075,37.4474671831117,2.92534148587166e-06
"238",0.314792936598988,0.409371145302688,0.608358473554584,0.0945782087036996,0.293565536955596,0.198987328251897,8,0.0967609734143318,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0058750113295209,0.00951784220435267,3.95185824933975,5.13917737508501,7.6372312487273,1.18731912574526,3.68537299938755,2.49805387364229,11.6319450597957,0.00203738132644482,0.000270912131332764,7.26686927782771e-06,0.258783030362401,0.00327886191044615,0.0285670502370449,-2.0994189966559,0.132571315474071,3.73669008851335,-6.83427792171018,-2.64828850375535,-4.8987894569999,20.2646004780986,6.45572195201886e-05
"239",0.778945390263131,0.282830674515367,0.829622871781259,-0.496114715747764,0.0506774815181285,0.546792197265893,8,0.088582197753578,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00351596657891272,0.0084752786712944,10.3627649518885,3.76266146230966,11.0369570530173,-6.60010348957888,0.674192101128733,7.27429559070762,11.6319450597957,3.19749341404303e-07,0.00285420374835125,1.63559623626634e-07,2.95152815650692e-05,0.513364923986601,1.16886569811852e-05,7.04900219687198,-2.29239938185674,7.71467211876883,2.21653710090181,-7.27169577424428,3.1504393929058,56.7150361869252,3.20222963747821e-07
"240",-1.0463215972521,-0.224123789425824,-0.388151114725218,0.822197807826276,0.658170482526882,-0.164027325299394,8,0.163768304854708,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0521873444686566,0.0215243443734418,-8.73465695878485,-1.87097773961539,-3.24027224918101,6.86367921916945,5.49438470960384,-1.36929450956561,11.6319450597957,1.89114323037645e-06,0.0867049684983014,0.00735258848797963,2.04066331516951e-05,0.000153752938070875,0.196764770163818,5.19137037757957,-5.6330789340591,-3.45548000795618,2.60498515939419,0.521297055863885,-6.66177504113996,28.2445795588852,1.25028588139578e-05
