Gene	T112	N112	T113	N113	T123	N123	T125	N125	T127	N127	T131	N131	T135	N135	T137	N137	T141	N141	T145	N145
GZMM	2.9999322695454635	1.0311003143806134	-0.2287588541893239	0.875424172282469	3.487044367247944	2.492521670128954	1.143163043003619	0.8169922786628873	0.8344832364960391	-0.8922117362079306	-1.5366220954496852	-0.0600424279376347	-1.636684689964801	1.508180726797505	-1.3611820311008398	2.158191322529302	-0.6156600801738544	1.7420337204266252	-1.4254969474557952	2.476803134949753
H1F0	2.176499598546974	-0.8186837758761972	-0.83884652886327	-0.3976379767694334	0.0929986987568275	0.445908005782359	-2.210836327699288	-1.3231978585653918	0.9591926597465638	-0.584200772594823	1.30301829104583	-0.665607187743722	0.5016351742032047	0.0066375129141622	-1.5421436554397523	-0.4634660070681111	0.0489242568006246	0.5030658374435246	-1.5262060778968831	0.6977990697937059
H1FX	-0.7873692647033135	-0.6620811049500397	-1.4452307426305868	-0.3103106920867438	1.060437642643535	-0.0422945569895333	-0.7386433687648406	-0.3857576279128684	0.265758486616326	-0.6049943933159074	1.0168584073236866	-0.7254803131638111	0.4389148493476562	-0.7236675548920876	-0.4123481728759201	0.121309576913959	0.8087055642864122	0.2460779064544463	0.5449091006676663	0.4588419190464541
H2AFV;H2AFZ	0.9053201079684025	-0.6545988096434099	-0.2260328787085075	-0.1294192624585251	1.0412446233087174	-0.055460472326358	0.1490467801587839	0.8220304033352318	0.6833758273576168	-0.0689566312489945	1.4963721563536263	-0.6282540837642073	0.9545639907193124	0.4612879093010951	0.3106603331605228	0.0621328123083643	2.198041473931401	1.866893376621913	-0.3223299392663082	0.8434202109719532
H2AFX	-0.7715843352549905	-1.6592277609077275	-1.073869662496186	-1.4539212297636717	-0.6572347398636553	-1.10092455675836	-0.1851301645712884	-0.0409830655847785	1.2506252081855025	-1.725399874854229	2.052566186769229	-2.505646268004925	1.0273573778235263	-1.7908584511309205	-1.4080553363629382	-1.190995246748308	0.9515436824186206	-1.160619408082584	-2.4043357081406813	0.22663959557999
H2AFY	0.3937904626923225	-1.2449830205525296	-0.8888670465842774	-1.2819504386950316	-0.1718689393167489	-1.1289205957597177	0.4176961940111811	-0.107375948800917	-0.612023993574418	-1.3594708081380986	1.0509399462502047	-1.2737369336962885	1.6577479893049802	-1.2692320632760958	-0.7178074344120369	-1.1351023269049372	0.5054771393453186	-1.8818848411002709	-0.5549848177634427	-0.4600555909155854
H2AFY2	-1.6672243950039871	-1.2448671902605315	-3.457168169712703	-1.6867001743843013	-0.2682006940607442	-2.326898696951228	-2.236103175290487	0.6721706829268226	-2.1528023997914163	-1.9469590429952195	3.0784975782938377	-0.913722570863845	-0.1144432277425466	-0.4216125147793164	-2.587150650665412	-0.2399028922276843	-2.486725512785428	-0.8203549733608735	0.1843442654018604	0.6364224120975492
H3F3A	1.7897083323595988	-0.6417434197220002	-0.7118847817988412	-0.3824990258436634	0.6300714453895473	0.3119360860679693	0.4043396569699495	0.9206145277489276	0.3096959685546207	-0.7455937301565954	1.2092692429678906	-0.9302573395340054	0.6322710754472692	-0.7978616394180089	-0.7984257498554406	0.2193747337678743	1.0188489342470084	-0.6666706469551598	-0.4740918152072183	1.3099462850047212
H6PD	1.777743402398646	1.4167462524873349	1.643563609559248	0.9983653180259966	-0.2363486317410629	3.20396468543292	1.2697217405265893	0.0646852335174589	-1.4637905888244191	1.3721250911222738	-0.624502613439346	1.2627562126864331	0.0165785661437215	0.712749719402142	0.9127889819927786	0.873840914426374	-1.8722383528962747	1.6081947929674432	-0.8949519320467783	0.6442680349360749
HAAO	-0.3906628229009793	2.568461432867386	-1.3007185169687254	3.4727531496842974	-1.3439362056629176	2.147159547748187	-2.6792770434274087	1.924939846027915	0.9223177273163764	3.709053408884083	-2.0932046916166684	2.0561835588644857	-3.60349037912058	2.130710119530388	-1.6050368320171702	2.2680849284862146	-0.6074263991292052	1.7044294467073935	-2.27521301244332	2.705191427586367
HABP2	-0.6484064064311654	-0.3757660896635844	1.689614882432703	-0.3928046769810331	-0.9259194488701128	-0.7525238090949956	5.589759274317155	-3.3727211245277413	-1.1069308549214174	-1.325109884017581	1.652016854545015	-0.104138478623959	0.476127958799689	-0.7523138990739283	0.0026686073784198	-0.6865826480625457	-0.5041909081298033	0.5200678806897807	-0.4669761363465695	-0.8764534614498871
HABP4	0.1811710949828228	-1.2902293117183847	0.4862098560221001	-0.4486676254775413	0.7772240666250634	-0.4968795934182026	-0.0598077475695336	-0.5972465886719448	2.183879024198727	-0.5767260570553749	-0.3773578896909295	-0.7628359073292575	0.7946756629261581	-0.5885017083399795	0.2026920784709741	-0.5853899505793947	0.0726266783866981	-0.4449489090019567	0.4980647211999819	-0.6444352705658121
HACD2	-0.6821133877239093	-0.5918058896214037	-0.8707325258685886	-0.4637529881964307	0.0828691917875394	-0.3595375030024616	-0.3604225150400831	-1.6992771763310512	0.1648379895127684	0.2905649057255547	1.3380460621629122	0.5490177783288538	1.0003173095283335	0.0489666885826722	0.8834310135037433	-0.183632786805637	-1.9390856339044629	0.3798136651044559	-1.135426963829694	0.2269720767903092
HACD3	1.010573519749462	1.1003325003328797	-0.4364854006777253	1.1646620997648387	0.885960961590993	0.3360136776269394	-1.9776931359442065	0.6082545699976802	0.999716608022156	1.594082303415678	-0.399536294765155	1.3169998266630762	2.741628521284456	1.1217159163293482	0.0546994614825382	0.8044908672355404	-2.500361409413172	0.53691635236966	-1.7130842560123225	0.0714827157083595
HACL1	0.0193202425051213	1.5780864995620605	2.0835012383187688	1.308905990131976	2.555912168449745	0.1323134381506471	-1.1088158639550394	0.3442561027006808	2.969155140688893	1.1749763976910397	-1.8499011624838488	0.7470657057784456	-1.5248368531474294	1.2277431812564372	3.8093578587339993	0.4583443377799926	1.9532232756234769	1.1043886985909472	1.7366933634474626	0.989383078924226
HADH	-1.275782008350688	1.196274558375112	-0.4775803377005547	1.0929513835214857	-1.489564159951715	0.246514525003303	-1.9277743592156635	0.2148539956539034	-1.908971507203532	1.227219220044522	-1.3023653029189957	1.6928827607986283	-1.7679615291348776	0.7451607187534398	-0.507603617697358	1.36091932199201	0.3525726483760481	1.46046106844799	-0.3184971329577216	0.210559817523389
HADHA	-0.4041297016467459	0.5017676800257005	-0.0353831939338786	0.4391112666183275	0.106912954471829	1.1224273925827886	-0.2855553772294428	0.3753943494785012	0.939374836813252	0.9746877652885348	-0.8272965457175974	0.5165224119853752	0.0005697523580116	-0.089640960905667	-1.0314039797642127	-0.2379781022556414	-1.5278182466207533	0.2815548278950089	0.3832404690461447	0.0593625020534027
HADHB	-0.363765356866804	0.7130565253866296	0.1783098070840861	0.7033798779239423	0.2668629875872462	1.1393537557018178	-0.5140861025486447	0.2857830662225951	1.322690449502996	1.1290126374566285	-0.6265620565424882	0.7853821452885179	0.3367954315676956	0.3302163144239465	-1.0791971244510992	0.0719531956605308	-1.6461238717409956	0.541142793604171	0.603326110941971	0.4815303219114292
HAGH	0.1044473662465442	2.510465836521964	-1.4573020214891794	1.8260735671259036	-0.6038646824837487	0.8611936898120602	-2.580878930428552	0.1425316404891654	-0.3961115512560108	2.074676283948309	-2.6657575010126067	0.9530065551442056	-3.7932919961765097	0.2115153984456823	-0.9546807977628804	0.2183042368221485	0.8177352898599027	1.360847236920809	-0.2079850483169804	0.7658936360898958
HAL	1.447635516688418	-0.4298040480996918	-3.997202482872496	1.7154640178977865	-2.744010228061005	-1.665984233957622	1.48463298649077	-0.0542072028052952	-2.616654500009345	1.2740980501368695	-1.7923581643652444	0.264101787777492	0.0233004116842054	1.0764973199115286	1.5411584800518312	-0.9611664145673912	-1.1053057611786252	2.0861711716153075	0.4419233865765898	0.2186351272406591
HAO1	-0.5697647606855386	1.5333686430061626	-0.3898056736540528	1.8987646778887295	-0.1986401830253812	-0.0920567346286962	-1.6232252865830838	1.162887906835801	0.131469395509425	1.718457219447498	-2.070239550192848	2.6288359427697587	-0.4974569771379887	3.544429353596386	-1.6157069701046949	2.033279330473025	-1.3803566305837165	0.5170436781722701	1.932421343462952	1.444717851304414
HAO2	-2.083407621223486	4.01546564797746	-2.5758892759316683	2.0115791220847696	-1.3160531135828448	0.862852555871957	-1.0514422160412136	1.4394628835471623	-2.837887081610244	3.6159825349228254	-2.953817246892158	3.747668269077701	-4.540912378837069	5.177492986555498	-1.3444809329216203	2.7069771640828444	1.4355978418604427	1.7753348562205886	3.632479829965844	3.0508428761776027
HARS	-0.2381334196489147	-0.3047189477519835	1.0702497793591568	-0.270470659933704	1.2609385079313635	-0.0520328702152228	-0.4022032165376464	0.0209850481581966	-0.0991113720162774	0.0165163162451471	0.2291398311542836	-0.5970920994612671	-0.2545729390501671	-1.0477860022883771	1.2713900900690558	-0.5126556022276564	-1.127358203772548	-1.9607765323389237	1.895379484979281	-0.4912747388442842
HARS2	1.4625258887596322	-0.6876359881273484	-0.0302623873138896	-0.5992164028686595	1.6419716849524018	-1.397741270142398	-0.8709150575770684	-0.8602740006376594	0.8828703910220504	-1.686500369938598	-0.5327578812641228	-0.7111938861185279	1.338540061841052	-1.4592954039068422	0.7030142815186441	-1.7755925327472653	-0.8352978748270726	-1.834134082897394	3.3272652257539868	-1.1553340641555945
HAT1	-0.4385402414778942	-1.2600255225616304	-0.2404615814788722	-1.0687442314782285	-0.9462987987909184	-0.988599762672044	1.2411198229390072	-1.5616363745268302	-0.0050222487065472	-0.4612890509700964	-0.225262982706094	-1.6706291436146228	-0.7926393081305083	-2.258081734173362	-0.3475256074487629	-1.7174719224629595	3.534439977225514	-3.1222370065381604	-2.1788410824322497	-2.8736868161155944
HAUS1	0.68767510730593	0.6514333955804599	0.0738751201278151	0.2658629530571413	0.5603379687293611	0.1421115124259482	1.2220282230975317	-0.2462430480479704	1.267182270177144	-0.3246279880808103	-0.3605718228633626	-0.5655809676983106	-1.0532997387806948	-0.596625824746318	-0.1053706362160501	-0.4932516773383068	0.4655369638490494	-0.8604063719141192	-1.1901104505988642	-0.9620888890937992
HAUS2	0.2071442891472782	-2.0479169430258297	-0.5057088774863683	-1.0117826677079722	0.5285861885247629	-0.9899973385836416	1.279996750826942	-1.037830367096381	-0.3821271277640272	-1.2591226702452576	-0.5944121852862958	-0.6817475895426788	-1.2891368821733244	-1.1175776603849945	-0.5104090297039781	-0.1986253069212124	-0.2319914143944579	-0.7003693043866118	-2.306928954265853	-1.244010745798944
