snps	gene	statistic	pvalue	FDR	beta
CTNNB1	LRP1	3.34427975621095	0.0010346316183071	0.019378780080969594	0.43892796512673204
CTNNB1	MRPL18	3.34164871431381	0.0010438156583716198	0.01950998244133844	0.5666850719433679
CTNNB1	EPHA1	-3.3395564465312897	0.0010511733341238099	0.019606572625855145	-0.768594223220828
CTNNB1	TCEAL3;TCEAL6	-3.3369203181479703	0.00106051253323561	0.019739643887855336	-0.765063627946264
CTNNB1	RABL6	-3.33622442969238	0.00106299080563683	0.019744723408436804	-0.44183447531099795
CTNNB1	MRPL41	3.33451760008677	0.00106909227416109	0.019816942299304842	0.65558322604722
CTNNB1	SYT1	-3.33334704902619	0.00107329557943631	0.01985375066672166	-0.768905897028396
CTNNB1	HABP2	-3.33202717744259	0.00107805358780452	0.01990064695178117	-0.9673809251170841
CTNNB1	HUWE1	3.33173050632353	0.00107912576630233	0.01990064695178117	0.35815841122128295
CTNNB1	SDSL	-3.3277989594038795	0.00109342886383434	0.020101578270860055	-1.12436599260444
CTNNB1	PIGK	-3.32645756649835	0.00109834926183713	0.020150657666450463	-0.479811835486527
CTNNB1	MRPS17	3.32578141915344	0.00110083728500179	0.0201550024797976	0.6374117648119879
CTNNB1	RRBP1	-3.32492607813457	0.0011039922272440801	0.02017151512350255	-0.602394606219277
CTNNB1	MRPS26	3.32482316991627	0.00110437237466493	0.02017151512350255	0.6012445673590889
CTNNB1	MRPS30	3.32375674038967	0.00110831901362748	0.02017151512350255	0.589570956329864
