	mean_A_value	variance	intercept
0	10.826679929085246	0.29311386469748346	0.3470869749005872
1	11.464677726681868	0.2689499197209387	0.2948684835325076
2	11.833686322981169	0.23975434560582423	0.29662126346801426
3	12.134121233277192	0.25416060677935254	0.2778846034255664
4	12.39197892966396	0.26594320677469196	0.26083249482650733
5	12.615100000814186	0.21391946876541568	0.20393662876685947
6	12.813221489543059	0.17652001719404004	0.16942622866122903
7	12.990440263590108	0.16344291206568912	0.12933573621964084
8	13.147495720164525	0.15125368794281685	0.12598503983716705
9	13.294824806264597	0.1525984164188919	0.13977582614504322
10	13.434815952213594	0.15709945498251612	0.11723532288043358
11	13.572583685158742	0.1533339180676971	0.12049183492464903
12	13.7000912094626	0.14473656852175795	0.08158974068951473
13	13.820618317339282	0.1482045800501709	0.059193140626044284
14	13.933582634119075	0.13091390760134308	0.06752137549178788
15	14.037269077988272	0.12205248497853849	0.05490944039125691
16	14.13528524692028	0.11847520706132937	0.07456993869567594
17	14.231030447699016	0.12356005243329993	0.07974217460007363
18	14.322085126684046	0.1334907227644166	0.06952544292869514
19	14.412944256304293	0.1443253916600949	0.07773898844613791
20	14.509466634015789	0.13555830046641582	0.0631899803474257
21	14.60618261144532	0.14638423819960378	0.046560742223849455
22	14.700645398886275	0.14268970766482472	0.03544325067815759
23	14.79405191272439	0.12749156793126978	0.030565321964095813
24	14.882721890703358	0.11423347503197777	0.022082839137707172
25	14.966631311987793	0.09882538195265468	0.026517221464610066
26	15.050260820354126	0.10980760966054269	0.03832631206006786
27	15.12772645632113	0.10520177340540833	0.043576477638706895
28	15.203511818084369	0.12535731329507777	0.03338367677425824
29	15.279435810108525	0.12539555797567414	0.01580976849363432
30	15.354321467717279	0.10750804326638565	0.0022439913153850903
31	15.431055023610178	0.10123957275846582	-0.014784487173674308
32	15.506521030793397	0.08911225550908596	-0.011979811544776953
33	15.580352229975299	0.08312329762663724	-0.0010283095284102887
34	15.653072428958488	0.08881900905093698	0.008935046493493252
35	15.724576709392709	0.08951793983219715	0.014584547121373071
36	15.791246111565137	0.09958154802967369	0.03164304480492395
37	15.855298728369148	0.12200417267404912	0.03120804363696
38	15.915146461273961	0.10839637701429373	0.019067426352269188
39	15.972316951415605	0.11032693465270076	0.011405334641516227
40	16.029767266867516	0.10274379095774377	0.001552813702504108
41	16.086660375710434	0.10090158614385554	0.010913673904154556
42	16.145231824335998	0.11064265554815458	0.014201361384661824
43	16.204564947646226	0.11289251436697073	0.007408893768790621
44	16.26490135307662	0.11574572603346886	0.0024330615635104894
45	16.326469987945483	0.11625410272544011	-0.007328926456135903
46	16.387882709955832	0.12105742775663277	0.002578661069857245
47	16.449494059104488	0.12475524183485737	0.005638856658261708
48	16.50923442482209	0.12131280431094882	-0.00036332344886654975
49	16.56953747196977	0.10347711232909244	0.0011113423612472812
50	16.628762516048006	0.09803234914648867	-0.0168634098601593
51	16.687930616329904	0.09519072123087939	-0.004159266817060835
52	16.747657679131997	0.09591468179988585	-0.004953598599989486
53	16.805599036331138	0.09526736896360648	-0.011192368317555941
54	16.863172541726367	0.09650163064690002	-0.020737208770923454
55	16.921245925856265	0.09942570636503512	-0.029104481932614147
56	16.978978848506266	0.08839597371912958	-0.017205934436885534
57	17.03761255834379	0.09358808806954941	-0.009402365525695094
58	17.095839914706016	0.08678192576223051	0.0007954802201689358
59	17.154099205611864	0.08036753717348952	0.001562009616719868
60	17.214965656130627	0.0929088801345165	-0.013515531152298126
61	17.276759532469974	0.0965833942442018	-0.02178425465022924
62	17.340223028044036	0.09250197834378959	-0.02447847422475208
63	17.405000296369575	0.08457051880670327	-0.03425236157982968
64	17.470588036774984	0.07820496829234146	-0.025556933836341198
65	17.537267252226073	0.08173600968370626	-0.01921186300596555
66	17.60709564006272	0.09552352413934942	-0.01516791455949737
67	17.68134421988666	0.10149448846501334	-0.007621301059166468
68	17.75738165532287	0.1043467465968633	-0.01090756440357664
69	17.835721929733257	0.10400554591118734	-0.03392185829419647
70	17.9151808656656	0.08834990266907579	-0.030387978978734843
71	18.00021863110929	0.09646207046634347	-0.04016153446934021
72	18.089154888799122	0.08172167787418984	-0.0453607105033555
73	18.184013808663934	0.08416785760764751	-0.028127255805767654
74	18.289409367710007	0.08601074570004537	-0.04731883163466369
75	18.395367803593206	0.07930286546891249	-0.037848822300064165
76	18.50855699654091	0.09148324681717634	-0.05009726354895043
77	18.62965802042963	0.0961679958194109	-0.04813623469426203
78	18.76365346737192	0.08072541375295299	-0.05334085019617821
79	18.93223204153638	0.08777830210306807	-0.05800553493840127
80	19.139655671818954	0.0811100023319735	-0.04405184309278332
81	19.422123324930055	0.0703911812977765	-0.06430564378677556
82	19.77659930229438	0.08834884885997296	-0.04490376421828108
83	19.98596125901231	0.07699017104074034	-0.04609637150470529
84	20.284634138689935	0.08554785617806353	-0.04765107475047016
