snps	gene	statistic	pvalue	FDR	beta
RB1	MLH1	3.58147062672886	0.0004567751449155	0.04215987497348939	0.660833337584954
RB1	GMPS	3.58060327939912	0.0004581770645416	0.04215987497348939	0.994600909437267
RB1	USP10	-3.57228968369461	0.0004718217741822	0.04266889236619431	-0.737099826352148
RB1	PGP	3.56360972042926	0.0004864756353918	0.043554163636627855	1.28694541442071
RB1	DNMT1	3.55905502806706	0.0004943354505888	0.04381965632793591	1.10847360388624
RB1	MCMBP	3.54732023306105	0.0005151400032394	0.04521616126472891	1.12017549250214
RB1	AFF4	3.54664290159045	0.0005163656488544	0.04521616126472891	0.680796470583941
RB1	UNK	3.534418106505	0.0005389639584972	0.046397541542552226	0.825439891872024
RB1	RFC5	3.53397477056591	0.0005398007207188	0.046397541542552226	1.06045340235207
RB1	RBL2	-3.53377466491511	0.0005401788047706	0.046397541542552226	-0.615149331505511
RB1	DUSP23	3.52983123985887	0.0005476806172561	0.046397541542552226	1.16888442003954
RB1	NT5E	-3.52109182486024	0.0005646567751045	0.04680900099546841	-2.02186642670896
RB1	THUMPD1	3.51073665748081	0.0005854118287898	0.048084331221606234	0.933057042689276
RB1	RNF40	3.50964411707189	0.0005876429654519	0.048084331221606234	0.573980510072398
RB1	CCDC137	3.50106464965622	0.0006054434310042	0.04883364898901444	0.788408169263699
RB1	PRIM1	3.49460562469619	0.0006191774324269	0.04949549600462532	1.285756750057
RB1	TAF15	3.49187193187955	0.0006250778573702	0.0495249739560655	0.642692025253542
RB1	ARMC10	-3.49089745210708	0.0006271939224236	0.0495249739560655	-0.958449819920774
RB1	PTMA	3.48847673879653	0.0006324796123998	0.0495249739560655	1.15277347468466
RB1	CDK6	-3.48548566793437	0.0006390684837948	0.0495249739560655	-1.95342347744802
RB1	S100A13	3.48383020755753	0.000642742867549	0.0495249739560655	2.3369721185542
COL11A1	VPS53	5.1319349379509	8.47412283950285e-07	0.007586882178206902	0.672213871770426
TP53	DDB2	-9.20060044411663	2.29312829911321e-16	2.053037766196057e-12	-1.37740542061549
TP53	RPL22L1	-6.88933128879585	1.3224956132964e-10	5.920151612921336e-07	-2.77411051190046
TP53	NUDC	6.4759362480812	1.1815656078688e-09	3.526185629083122e-06	0.966600202160365
TP53	GLOD4	-6.41033863060384	1.6616342238121102e-09	3.719152801447456e-06	-0.900132129207007
TP53	RNF167	-6.15789923700311	6.0630029244646e-09	1.0856413036546313e-05	-0.697452673206928
TP53	SEC24B	-6.15643330984191	6.10823362108365e-09	1.0856413036546313e-05	-0.639455150810862
TP53	TRIM22	-6.00314758846269	1.32139771652657e-08	1.690067679437483e-05	-1.33387152004722
TP53	CDKN2AIP	-5.99562067098323	1.37203394486636e-08	1.690067679437483e-05	-0.559964594562656
TP53	PIGU	5.90338621469337	2.17032674500367e-08	2.1589928164464286e-05	0.697429541662469
TP53	ARFIP1	-5.70785360070795	5.65873866927998e-08	5.066268730606366e-05	-0.661102879265591
TP53	KIF1C	-5.64687486416508	7.59975030357332e-08	6.185505860717449e-05	-0.635170218409785
TP53	ASGR2	-5.64091418206609	7.82122147578105e-08	6.185505860717449e-05	-1.08906221093065
TP53	TTC4	5.58254354070682	1.03518276915228e-07	7.129224101707972e-05	0.661045286073737
TP53	MMAA	-5.51446918710381	1.43225386512212e-07	9.159263467455958e-05	-1.12098962388715
TP53	MYO1C	-5.51253010414586	1.44550925248757e-07	9.159263467455958e-05	-0.581779715046881
TP53	ZCCHC17	5.5019962330562	1.51963772110611e-07	9.159263467455958e-05	0.631894896684912
TP53	LZIC	5.48150070519586	1.67465423583693e-07	9.159263467455958e-05	0.675434645943889
TP53	TMEM192	-5.46578693388573	1.80385741677228e-07	9.159263467455958e-05	-0.756998256901459
TP53	CRK	-5.45825504897647	1.86918725374744e-07	9.159263467455958e-05	-0.550579392060612
TP53	MARVELD2	-5.45725400225311	1.87804209815755e-07	9.159263467455958e-05	-0.764277789635656
TP53	ATAD3A	5.44264565774226	2.01201488631745e-07	9.159263467455958e-05	0.979108949282597
TP53	ARCN1	-5.4161422402722	2.27927776196128e-07	9.275624455836063e-05	-0.354672880948643
TP53	IDUA	-5.4043173846639	2.40941155117723e-07	9.378896355517279e-05	-1.20597238152034
TP53	KPNA2	5.37769925004716	2.72942523310114e-07	0.00010181893379981046	1.20349795817239
TP53	VBP1	5.34877893182309	3.12410467911749e-07	0.00011188043676855555	0.485712219651688
TP53	SLC9A6	5.29187736063969	4.06956039812211e-07	0.0001401337470937971	0.539002845879087
TP53	CEP131	5.2680646618076	4.54326888799313e-07	0.00015065143094149074	0.985939435900319
TP53	SPAG7	-5.19962624798997	6.22360254117685e-07	0.00019899969125412975	-0.714183849275627
TP53	ENO1	5.19196775655956	6.44562397059475e-07	0.00019899969125412975	0.879972916959142
TP53	UBR4	5.15371428523338	7.67515631544427e-07	0.00022905224830724186	0.376362285079158
TP53	SHOC2	-5.06973538321256	1.12271693032433e-06	0.00032424789281270083	-0.43098847691422
TP53	RTFDC1	5.03667770629002	1.302595125844e-06	0.0003644416925525416	0.592703820549844
TP53	HMCES	5.01593266369575	1.42945220745045e-06	0.000387814715554663	0.661562055262585
TP53	TPX2	5.01184301126422	1.45583897921207e-06	0.000387814715554663	0.992269924251306
TP53	MAGED2	5.0081956145406	1.47977073862845e-06	0.000387814715554663	0.883894568428938
TP53	ANKFY1	-4.94213607599043	1.98543943340747e-06	0.0004937677568693634	-0.390968945965702
TP53	RABEP1	-4.88152077276711	2.59425231213187e-06	0.0006277389446085576	-0.522688384072852
TP53	FAM20C	-4.87959043726786	2.61634886311088e-06	0.0006277389446085576	-0.693559116527246
TP53	ATG9A	4.86524977572208	2.7863136022003e-06	0.0006396375815512637	0.781530804879586
TP53	TK1	4.85327372505234	2.93640672120814e-06	0.0006572412343744118	0.854441558322453
TP53	CLUH	-4.81421331752482	3.48236320348084e-06	0.0007604292136771699	-0.619460818402636
TP53	DTYMK	4.81182820549332	3.51870813870129e-06	0.0007604292136771699	0.763538406954914
TP53	TOP2A	4.80181489830195	3.67534082682316e-06	0.0007652401493615757	1.56664811330966
TP53	UBE2G1	-4.80024473569326	3.70050627077769e-06	0.0007652401493615757	-0.584479452118979
TP53	ACYP1	4.76564116972029	4.29939045067314e-06	0.000855387615663925	0.877010386063075
TP53	GNA11	-4.7613663915029	4.37958292216595e-06	0.000855387615663925	-0.494141280293524
TP53	ADSL	4.74821444324287	4.63548377800119e-06	0.000883010346052014	0.698119153999205
TP53	FAS	-4.74696033322887	4.66062708156969e-06	0.000883010346052014	-1.18005309318011
TP53	FARP1	-4.7347520110983	4.9123807297905e-06	0.0008975621362002928	-0.75558145442074
TP53	TMUB2	4.71915983659588	5.253089619628e-06	0.0009406182272905897	0.825813906812368
TP53	PAFAH1B1	-4.71197173021969	5.41774789363083e-06	0.0009510803312093494	-0.470134428813073
TP53	ASGR1	-4.69639812120279	5.79178214899144e-06	0.0009971889534600069	-0.908709019451498
TP53	RPL23A	-4.67524678745783	6.33994716402861e-06	0.001070972584142418	-0.329153486739207
TP53	SMC4	4.66004869407282	6.76442617543466e-06	0.0011215168064567871	0.925332364535384
TP53	MAP2K4	-4.65456754623982	6.92414613367406e-06	0.0011271250969960701	-0.468557537600129
TP53	SEC11C	-4.64414466416621	7.23797290835479e-06	0.001157170918723222	-0.931413883758694
TP53	PHF6	4.61523517993362	8.18197350489988e-06	0.0012851440138485725	0.527403229761259
TP53	RMDN1	-4.58123920860421	9.44444287206868e-06	0.0014578637419591534	-0.85095238618487
TP53	RNMTL1	-4.57798835866198	9.57456390999009e-06	0.0014578637419591534	-0.746321964274639
TP53	DDX49	4.57260171539487	9.79398884926671e-06	0.001461426369458081	0.526960945135377
TP53	FAM50A	4.56987013353814	9.90710513657112e-06	0.001461426369458081	0.727430684373897
TP53	OVCA2	-4.54841838305536	1.08402961448079e-05	0.001565373732007502	-0.539211263825537
TP53	DAAM1	-4.53852684235569	1.12986173541999e-05	0.0016056590662246303	-0.707118816385832
TP53	ANAPC7	4.52931488214476	1.1742206168949e-05	0.0016426245598531314	0.375262186520452
TP53	DCTPP1	4.52615568396598	1.18981620082013e-05	0.0016426245598531314	0.983475416718854
TP53	INPP5A	-4.50785559511096	1.28415838525876e-05	0.001741980306548739	-0.631639723684049
TP53	DFFA	4.48575677593602	1.40770909423402e-05	0.0018810775403995791	0.557123438674739
TP53	NDC1	4.47953469758192	1.44451163344167e-05	0.0019018695079710693	0.388014005639775
TP53	DNAJC8	4.4660735172805	1.5273288034523e-05	0.001981764460479484	0.463277731097493
TP53	TTC19	-4.45570699000167	1.59420297030703e-05	0.0020389855990226914	-0.728251646748573
TP53	KIF12	4.45110468065069	1.62478750453348e-05	0.0020488341588856688	0.834034939892306
TP53	BAP18	-4.4485264255581	1.64216719259859e-05	0.0020488341588856688	-0.882854691007459
TP53	DNAJC16	4.43729860229687	1.71996055006952e-05	0.002109425589694851	0.527391787195728
TP53	NFKB1	-4.41869631291033	1.85671202848807e-05	0.002246370647439688	-0.509902692316417
TP53	OTUD4	-4.41602908381087	1.87715711773335e-05	0.002246370647439688	-0.400157617870113
TP53	FANCI	4.41328682574502	1.89840298368643e-05	0.002246370647439688	0.704688141113131
TP53	SPCS3	-4.40999988486939	1.92417360310518e-05	0.002246370647439688	-0.52629950514239
TP53	SMC2	4.40570007729139	1.95839365527423e-05	0.0022478844097013053	0.841167360148151
TP53	MINK1	-4.40023583061613	2.00272589399111e-05	0.0022696715099876467	-0.513736247029834
TP53	ATP7B	-4.38662400393379	2.1173956962681e-05	0.0023696304585860374	-0.683673781805822
TP53	GEMIN2	4.38561306863764	2.1261593313089e-05	0.0023696304585860374	0.597084126353862
TP53	COPG1	-4.37924903113095	2.18213393489655e-05	0.002382517697454733	-0.314890251689537
TP53	CHMP4B	4.34673658315113	2.49091364861688e-05	0.0026868855296466178	0.409855669471005
TP53	POLE3	4.34630817624446	2.49524985096712e-05	0.0026868855296466178	0.617028180946689
TP53	LARP1B	-4.32754923905155	2.69239475478486e-05	0.0028358835575986886	-0.517394774068451
TP53	TMED7	-4.32445256794204	2.72634463713768e-05	0.002838251573987634	-0.646390931023699
TP53	AKAP8L	4.32214625257548	2.75189620443655e-05	0.002838251573987634	0.507671152800512
TP53	KIF4A	4.31052793953268	2.8841502645705e-05	0.002934295149852237	0.977854051454911
TP53	SERINC5	-4.30890394804262	2.90311558066037e-05	0.002934295149852237	-0.949747603582688
TP53	RPL30	-4.29905527820984	3.02071976915912e-05	0.0030049448992535113	-0.30125967147568
TP53	SEC31A	-4.29229976777383	3.10401699393433e-05	0.0030538751809553906	-0.442211329586541
TP53	PRRC2A	4.28635493200748	3.17913743623571e-05	0.0030937845072411207	0.330952302553817
TP53	DNAJB6	4.2650410531894	3.46306055083848e-05	0.003333847431360958	0.472216251596745
TP53	PBK	4.24247543562612	3.79010076070412e-05	0.0036098693734663814	0.912146349409127
TP53	DRAP1	4.22853000812153	4.00679555583841e-05	0.0037760884854127668	0.412730176676169
TP53	C21orf59	4.22396063146594	4.08034464390887e-05	0.0038053464163454284	0.417555140449946
TP53	UBE4B	4.2101547986508	4.31050498693756e-05	0.003978551664747626	0.490059898927296
TP53	CNTROB	-4.20591141397326	4.38371106628722e-05	0.004004833181272396	-0.335361135069966
TP53	IPO7	4.20388317241872	4.41912105788517e-05	0.004004833181272396	0.494615113593577
TP53	ZBTB8OS	4.19943857326917	4.49767722504769e-05	0.004026770419585197	0.589518211831765
TP53	MCM4	4.19002967936545	4.66840971811957e-05	0.004138244772903418	1.19192595886183
TP53	HECTD3	-4.18915363835142	4.68461825156147e-05	0.004138244772903418	-0.386561701455961
TP53	TRMT6	4.18599732219871	4.74346439009704e-05	0.004138244772903418	0.639643342606164
TP53	ACADVL	-4.18574685598894	4.74816424750589e-05	0.004138244772903418	-0.866198479631518
TP53	DCUN1D5	4.18297238796397	4.8005246517803e-05	0.004138244772903418	0.575878971259314
TP53	INSR	-4.18054293074635	4.84682741610833e-05	0.004138244772903418	-0.549023233739763
TP53	KIFC1	4.18030126114447	4.8514566771075e-05	0.004138244772903418	0.604343806979681
TP53	DCTD	-4.17624173244964	4.92985378988031e-05	0.004138244772903418	-0.693300679853236
TP53	MCM7	4.1759242552769	4.93603572525806e-05	0.004138244772903418	1.12018015294724
TP53	EDC3	4.1715712820307	5.02154893821803e-05	0.004138244772903418	0.369109545096788
TP53	ATP1B3	4.16940653722923	5.06460093896396e-05	0.004138244772903418	0.78083930523956
TP53	GTF3C3	4.15853641205474	5.2861776996101e-05	0.004225638298625824	0.406134190456847
TP53	PRIM2	4.14636309345832	5.54532421324541e-05	0.004393565281520899	0.697711928066918
TP53	UBE2C	4.12694941405627	5.98391124948612e-05	0.00469946994882888	0.981664766289711
TP53	PLOD1	4.12044441404694	6.13814886240921e-05	0.004778682327404318	0.71452306258715
TP53	FAT1	-4.1194413762404	6.1622671045251e-05	0.004778682327404318	-0.799943496976069
TP53	TMEM97	4.11865686188139	6.18119401320684e-05	0.004778682327404318	1.11451437863821
TP53	PFDN2	4.11498199124787	6.27059482480104e-05	0.004778682327404318	0.450224634328325
TP53	MCM6	4.11335925878341	6.31046417848474e-05	0.004778682327404318	1.13999973970183
TP53	CSE1L	4.11263250750822	6.32839837383075e-05	0.004778682327404318	0.411162054004543
TP53	EIF5A;EIF5AL1	-4.10636958373159	6.48498158818577e-05	0.004798350426365883	-0.452492884605882
TP53	TMEM199	4.10110894702467	6.61936049352293e-05	0.00485763397528777	0.486661758096892
TP53	KNTC1	4.09992962792875	6.64984828429718e-05	0.00485763397528777	0.857005738257191
TP53	UBL7	4.098293701418	6.69236252425024e-05	0.00485763397528777	0.443594629608084
TP53	PFDN5	4.09542906405492	6.76743458036285e-05	0.00485763397528777	0.415520905322016
TP53	COPB2	-4.09336939147213	6.82190781868915e-05	0.00485763397528777	-0.279340728180306
TP53	LMAN2	-4.08623894550886	7.01374389755045e-05	0.004944413316123558	-0.578665991049367
TP53	SH3TC1	-4.08076777781423	7.16442154181542e-05	0.005011177036240114	-0.601295344651751
TP53	ASB9	4.07325762285076	7.3762952213906e-05	0.005119377605977523	1.14821256073934
TP53	PARP2	4.07169256249016	7.421195216251e-05	0.005119377605977523	0.555961304274966
TP53	KLHDC2	-4.06873719828675	7.5066942693375e-05	0.00513033845750982	-0.461678380232769
TP53	GLB1	-4.06546324572671	7.60250799859589e-05	0.0051564586448052275	-0.711277318797786
TP53	HAUS1	4.06383143915576	7.65069847710493e-05	0.0051564586448052275	0.468026915819837
TP53	COX18	-4.06298294731014	7.67587122396357e-05	0.0051564586448052275	-0.685052550211897
TP53	HSPBP1	4.05238477698184	7.99703108123539e-05	0.005303512538540774	0.565541551624173
TP53	ANLN	4.04964237739117	8.08220055001605e-05	0.00532058393560983	0.717420587361376
TP53	CRTAP	4.0428584207301	8.29662197899862e-05	0.005421872742917857	0.690344739764772
TP53	PGD	4.03755220012549	8.46810864627351e-05	0.00549383889203527	0.837236806973344
TP53	THOC1	4.0356524163279	8.53032406113345e-05	0.00549438786469984	0.406668498381169
TP53	ANTXR2	-4.01828830387482	9.11954478155304e-05	0.005831948887803169	-0.615683256464977
TP53	SNX8	4.01594382554119	9.20201371022566e-05	0.005842952393450378	0.524925883148293
TP53	RRM2B	-4.00777890458875	9.49480773538903e-05	0.005986409412319577	-0.61356521192524
TP53	STOM	-4.00383713340868	9.63931858320796e-05	0.006035022326955306	-0.856913960798305
TP53	NDUFA13	-3.99724975810351	9.88551199369148e-05	0.006146179783299987	-0.51777049608463
TP53	UCKL1	3.9961120039513	9.92863633817072e-05	0.006146179783299987	0.388491667030972
TP53	PARK7	3.99448621132313	9.99057011637685e-05	0.006146179783299987	0.55832845219024
TP53	SSR4	-3.99267327096311	0.0001006006740297	0.006146179783299987	-0.414337585708237
TP53	SLC25A19	3.98230684494617	0.000104663884058	0.006331457797103202	0.583652611931133
TP53	MDC1	3.98112719299957	0.0001051360455034	0.006331457797103202	0.561513546029599
TP53	NCAPD3	3.97391901890038	0.0001080655367928	0.006450071672706256	0.594004608863433
TP53	SSRP1	3.96928782491532	0.0001099885661783	0.006521375052942516	0.514265186023099
TP53	UBLCP1	-3.96775608800286	0.0001106317373112	0.006521375052942516	-0.392824112027783
TP53	SMAD5	-3.96469456880578	0.0001119280101408	0.006549617482291389	-0.409141850602939
TP53	PARP9	-3.95907559985517	0.0001143448564754	0.0066475941560016644	-0.548731320856688
TP53	MCM5	3.95612316113009	0.0001156346031145	0.006679203881833023	1.0416893750112
TP53	RPL6	-3.94696749027659	0.0001197228391105	0.006871016529207093	-0.273992066818695
TP53	NCAPG	3.94531542908641	0.0001204750307344	0.006871016529207093	0.825346966181268
TP53	MCM3	3.93939751099041	0.0001232065776152	0.006981446135372694	1.01096352212104
TP53	RUVBL2	3.93883192022313	0.0001234707027219	0.006981446135372694	0.347002305369711
TP53	TNPO3	3.93623259589408	0.0001246915056444	0.006981446135372694	0.423900538786545
TP53	TIFA	-3.92614903374245	0.0001295369674408	0.0072033817981210085	-0.639682848661162
TP53	USO1	-3.92600123804413	0.0001296093026329	0.0072033817981210085	-0.492282237384906
TP53	MKNK1	3.91789880281184	0.0001336341903038	0.007340042366809333	0.402491045829592
TP53	GDAP1	3.91068991004441	0.0001373149142304	0.007496222116492508	1.10352927538732
TP53	PEX13	-3.9100977499772	0.0001376215078993	0.007496222116492508	-0.50328254166975
TP53	C1QBP	-3.9069736580154	0.0001392498292938	0.007510263383538503	-0.796911062621318
TP53	NUDT1	3.90416681169746	0.0001407284092271	0.0075445595677259055	0.538260890109678
TP53	RPS6KA1	3.8999520710952	0.0001429767053753	0.007619466923958696	0.834279981851603
TP53	PCBD2	-3.89476905054764	0.0001457883563384	0.00772333227395086	-0.590001332648761
TP53	REXO4	3.89333328860507	0.0001465764688009	0.00772333227395086	0.528896945890453
TP53	AP3D1	-3.89216960273736	0.0001472182044715	0.00772333227395086	-0.373419892411156
TP53	SMARCD1	3.88715414708595	0.0001500147581704	0.007808617034299949	0.401707810390653
TP53	DTX3L	-3.8870400202942	0.0001500789776267	0.007808617034299949	-0.53567025381671
TP53	PURA	-3.88066472123877	0.0001537081687909	0.007908903650488089	-0.527757091910506
TP53	MCM2	3.87972064425297	0.000154252630915	0.007908903650488089	1.06266324671385
TP53	STMN1	3.879333618257	0.0001544763633849	0.007908903650488089	0.794949731449738
TP53	VKORC1	3.87536717225219	0.0001567871373302	0.007930594579193675	0.692085122534339
TP53	COPZ1	-3.8739950580755	0.0001575941230772	0.007930594579193675	-0.403822606598501
TP53	FXR2	-3.86350834453033	0.0001638933573619	0.008197414684140172	-0.309005347636817
TP53	SPCS2	-3.86338765132281	0.0001639672297028	0.008197414684140172	-0.411172811007717
TP53	TMEM167B	3.86062466903956	0.0001656670357739	0.008197414684140172	0.547577881936837
TP53	CALCOCO1	3.85917620111752	0.0001665648176448	0.008197414684140172	0.652106022563038
TP53	ELTD1	-3.8585565036544	0.0001669503251029	0.008197414684140172	-0.409247130913875
TP53	NADK2	-3.85542505344819	0.0001689113641906	0.00821882306303501	-0.981793523149078
TP53	SMG8	3.84925305135237	0.0001728407506045	0.008364558054930209	0.330173142884253
TP53	PSMF1	3.84814824654423	0.0001735532186248	0.008364558054930209	0.43087961788452
TP53	DGKQ	-3.845815570052	0.0001750666888798	0.008381668799683687	-0.446139455051065
TP53	CLCN7	3.84214131827843	0.0001774760320772	0.008451824016953042	0.504092041260869
TP53	SMG6	-3.83805496578962	0.0001801925713407	0.008535788842398345	-0.349470669575677
TP53	DR1	3.83123428744687	0.0001848149720483	0.008708676024991736	0.542775874592443
TP53	RNF13	-3.83111097081488	0.0001848995710183	0.008708676024991736	-0.750223848750078
TP53	CTSD	-3.81880338358117	0.0001935303454602	0.009024360327631096	-0.831082631321785
TP53	UBE4A	3.80976259259159	0.0002001123234715	0.009282930735960308	0.492571981807065
TP53	HAUS2	3.80635020298383	0.0002026514116003	0.009352258185863329	0.372861595131708
TP53	NSFL1C	3.80515729088581	0.0002035462187201	0.009352258185863329	0.537748946412363
TP53	TM9SF3	-3.79792494357818	0.0002090519709795	0.009549195388670733	-0.499394762063112
TP53	RUVBL1	3.78666814459392	0.0002179032197569	0.009902982367936679	0.363521811633079
TP53	HECTD1	-3.78430045631095	0.0002198096222812	0.009939169435775674	-0.317446151695209
TP53	CFI	-3.78377423429726	0.0002202354649713	0.009939169435775674	-0.762670854616083
TP53	NAA10	-3.77936941794248	0.0002238308383326	0.01001978747795884	-0.336554575542116
TP53	G6PD	3.77151288052424	0.0002303821357848	0.010261747570553802	1.21578551001587
TP53	NAP1L4	3.76937235940698	0.0002321982945651	0.01029144223386802	0.423435363005815
TP53	NCAPG2	3.75708863357036	0.0002428857163908	0.010712097629787351	0.543475410588195
TP53	TELO2	3.74399133007841	0.0002547934425806	0.011182184761882902	0.391684885885109
TP53	KPNA6	3.74166362135672	0.0002569667615733	0.011222553250564657	0.349496664688808
TP53	FAM73A	3.73526375023559	0.0002630329705132	0.011431719344682909	0.533244381210612
TP53	DDX41	3.73407182385761	0.0002641776263072	0.011431719344682909	0.380656065719602
TP53	HTATSF1	3.72907244734313	0.0002690302949826	0.011579943418169316	0.48311399932483
TP53	GPT	-3.72601120649323	0.0002720432192745	0.011653602594088989	-0.905198904267824
TP53	RPS3A	-3.72385627594199	0.0002741832581645	0.011689346239746516	-0.219939852053718
TP53	THOC2	3.71912217277548	0.0002789407175862	0.011835811585541464	0.402242618846681
TP53	TEX264	3.71733468058438	0.0002807572577874	0.011856696834766945	0.510027546062434
TP53	THOC5	3.71504861120674	0.0002830967905069	0.011899368851682045	0.388350620686569
TP53	MAST4	-3.71154066236781	0.000286722672881	0.01199545836590464	-0.495550170654642
TP53	PFN1	-3.70957573684074	0.0002887728067103	0.012025036923150307	-0.45190071832459
TP53	DERL2	-3.70880599325384	0.0002895797034423	0.012025036923150307	-0.429588529092799
TP53	ORC5	3.70650015696971	0.0002920096169087	0.012047751613749267	0.420794114135366
TP53	KIAA1524	3.70227963958281	0.0002965072727981	0.012177200061290777	0.637482479761714
TP53	GALNT2	-3.69852931264733	0.0003005587602351	0.012287226394451371	-0.74705246591797
TP53	NANP	3.69721042526074	0.0003019959574102	0.012289862757697822	0.410866583700756
TP53	USP48	3.69270083317019	0.0003069593272421	0.012435325143884712	0.466696232494134
TP53	GPN1	3.69221243830324	0.0003075014713382	0.012435325143884712	0.30821545356235
TP53	PFDN4	3.68841115983398	0.0003117521389929	0.012516219284320328	0.42557674318221
TP53	FAM73B	3.67811829637573	0.0003235423688325	0.012931584054273984	0.449903533977747
TP53	HEATR3	3.67520519359212	0.0003269550070974	0.013009903015746765	0.59448403354599
TP53	CYP2E1	-3.67357760698211	0.0003288764719294	0.01302845598753946	-1.5232598384022
TP53	PLCG1	3.67291670615037	0.0003296597472749	0.01302845598753946	0.499426100766588
TP53	RPL26	-3.66904800961143	0.0003342802568847	0.013126364648634732	-0.415210055024749
TP53	PPAPDC2	-3.66800835882956	0.0003355323363331	0.013126364648634732	-0.659526394410081
TP53	MED20	3.66750771739526	0.0003361368515005	0.013126364648634732	0.447316756261975
TP53	NDUFB4	-3.66188819379678	0.0003429932880039	0.013293588344151156	-0.500572592836061
TP53	EIF4EBP2	-3.65919825155475	0.0003463218661825	0.013364739947982424	-0.440114307146434
TP53	LARP1	-3.65630442388101	0.0003499367885355	0.013446283552610865	-0.360149659971654
TP53	DHX32	-3.65311369612103	0.0003539638876546	0.013542900368254845	-0.638736570541026
TP53	ODR4	-3.65280976836694	0.0003543497570153	0.013542900368254845	-0.375156637544037
TP53	STMN2	3.65188937207425	0.000355520724501	0.013542900368254845	0.915024329284652
TP53	GNAQ	-3.64887729903465	0.0003593784082537	0.013576012190275847	-0.359546791273491
TP53	ZZEF1	-3.6453152336029	0.0003639914929797	0.013692503515324599	-0.344476252243978
TP53	AP3B1	-3.64519711246655	0.0003641454202829	0.013692503515324599	-0.373706328137343
TP53	NO66	-3.64490161878007	0.0003645307564307	0.013692503515324599	-0.434068248944123
TP53	RPAP3	3.64400986864974	0.0003656959710201	0.013692503515324599	0.273873616263882
TP53	UBE2O	3.64236885709731	0.0003678494099473	0.013692503515324599	0.402834414159644
TP53	EIF4G3	3.63973284526154	0.0003713336264134	0.013692503515324599	0.439278048013152
TP53	COPB1	-3.63570523955922	0.00037671743187	0.013822750686607009	-0.241931537303041
TP53	MAPK8	-3.63047189083007	0.0003838230858934	0.014025992195933104	-0.40583583222827
TP53	UGT1A7	3.62828759709535	0.0003868260920098	0.014078268299852599	1.47916837530272
TP53	NDC80	3.61893103413706	0.0003999423136745	0.014496694470962745	0.542846554207189
TP53	ZWILCH	3.6172029050551	0.0004024102845484	0.014527335796620262	0.773038959187244
TP53	TJP3	-3.61230189662317	0.0004094878680943	0.014723473425896659	-0.819494644414024
TP53	TMED9	-3.61099640958617	0.0004113928382223	0.014732800322417007	-0.477242648839132
TP53	PRIM1	3.61081403649013	0.0004116596218684	0.014732800322417007	0.642541489503281
TP53	SEC23A	-3.6108119687558	0.0004116626475792	0.014732800322417007	-0.35937878812999
TP53	SLC35A3	3.6052226566989	0.0004199185703252	0.014859806166488205	0.775303836105728
TP53	PGS1	3.60357893708644	0.0004223760442437	0.014887924110684434	0.468877682530033
TP53	STX12	3.59838193670497	0.0004302354271667	0.015105481487935158	0.408414524486028
TP53	STRN3	-3.59391980232192	0.0004370932742585	0.015286312829829495	-0.267524481740899
TP53	XPR1	3.59190501079212	0.000440223451417	0.015335877667456812	0.462073220204548
TP53	IGBP1	3.58702987037308	0.0004478850923692	0.015542307100703286	0.339322443956575
TP53	SLC9B2	-3.58213629397277	0.0004557019490398	0.01575250791410552	-0.593491368361741
TP53	TOMM34	3.58073526955756	0.0004579634636822	0.015769795732102833	0.50550237733912
TP53	LRBA	-3.57804041095477	0.0004623432290411	0.015859612757107157	-0.379693121157805
TP53	POLA2	3.57666134911793	0.000464599755773	0.01587618936425828	0.537772001188558
TP53	STAG2	3.57658849918776	0.0004647192464453	0.01587618936425828	0.380086816372972
TP53	SF3B2	3.57253555608745	0.0004714128010487	0.015986965181018983	0.255452254217609
TP53	QPCTL	3.57229535299403	0.0004718123403606	0.015986965181018983	0.524639078308609
TP53	TSR1	-3.57087521941173	0.0004741810293969	0.015986965181018983	-0.484816820368283
TP53	AS3MT	-3.57046982093852	0.0004748592595061	0.015986965181018983	-0.915182100033969
TP53	PITHD1	3.56806538544223	0.0004789006873457	0.015998499454500194	0.493859686554071
TP53	BCL10	3.56304203480278	0.0004874488044137	0.01622352842347902	0.399898518925448
TP53	RABGGTA	-3.56172195772872	0.0004897188708965	0.016238715004208756	-0.337798841550392
TP53	TINAGL1	-3.56021688886916	0.00049231920097	0.016264700392193396	-0.676609939708608
TP53	SCYL3	-3.55668442756016	0.0004984734386405	0.016407473147604403	-0.492354494321326
TP53	STK26	3.55609584297698	0.0004995058805653	0.016407473147604403	0.774434053504731
TP53	C3	-3.55383281705159	0.0005034942555933	0.016451766680024873	-0.592822354238459
TP53	PEX14	3.55360733082836	0.0005038932923688	0.016451766680024873	0.735713457286593
TP53	UBE2J2	3.54216679943895	0.0005245345011796	0.017015063003844054	0.371904561637383
TP53	HUWE1	3.54053095393176	0.0005275501312179	0.0170511058656818	0.295889384147601
TP53	POLR3F	3.53840788927695	0.0005314882624306	0.017116598609860298	0.421245741239325
TP53	AP3M1	-3.53238781304712	0.0005428060074048	0.01741843076808306	-0.35927787031095
TP53	ESF1	3.52923281311314	0.0005488275674741	0.01754876146998435	0.502139969231745
TP53	A2M	-3.52876686844654	0.0005497221652052	0.01754876146998435	-0.722020026466337
TP53	SUPT16H	3.51690872064024	0.000572956340291	0.018190347924203275	0.453543688966238
