Gene	ConditionA_rep2	ConditionB_rep2	ConditionC_rep2	ConditionD_rep2	A-value	Observed Variance	M-value of ConditionA_rep2	z-score of ConditionA_rep2	M-value of ConditionB_rep2	z-score of ConditionB_rep2	M-value of ConditionC_rep2	z-score of ConditionC_rep2	M-value of ConditionD_rep2	z-score of ConditionD_rep2	Estimated Variance	z-transformed of ConditionA_rep2	z-transformed of ConditionB_rep2	z-transformed of ConditionC_rep2	z-transformed of ConditionD_rep2	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2
FUBP1	14.608245544294721	14.129599554880024	14.521305749896893	14.548324204009935	14.451868763270394	0.04747876249337141	0.15637678102432773	0.7176663337648177	-0.3222692083903702	-1.4790032110638358	0.06943698662649922	0.31866999239589067	0.09645544073954149	0.44266688490311934	0.024532784597452284	0.998386836292417	-2.0575262727096835	0.4433201204526934	0.6158193159645616	5.805956796885836	0.12144210013164357	0.49838844841078256
PCID2	11.709848399345745	11.222749016789292	11.178874743503078	11.573957869711675	11.421357507337449	0.06825236288102	0.28849089200829603	1.1042648821722805	-0.19860849054815688	-0.7602194297602578	-0.24248276383437073	-0.9281582471125995	0.15260036237422625	0.5841127947005565	0.035280292261496746	1.5359108892274833	-1.0573815388153598	-1.2909659463789112	0.8124365959667593	5.803724275451151	0.12155988669687616	0.49858870667328264
MANEA	6.494288791499688	6.454508235398032	6.356305026710637	5.113093898551675	6.104548988040008	0.44024429556387695	0.38973980345967973	0.5873918184932195	0.349959247358024	0.5274370153609793	0.2517560386706288	0.37943118988278735	-0.9914550894883334	-1.4942600237369876	0.22760135921976782	0.8169346862225908	0.733550551915076	0.5277065330005736	-2.078191771138242	5.802833916366706	0.12160689190142271	0.4984985863707214
ARSK	8.849397552679983	9.38354148124416	8.682676730648824	9.371528071643763	9.071785959054182	0.12929981153182654	-0.22238840637419877	-0.6184622509904625	0.31175552218997815	0.8669922373916091	-0.3891092284053581	-1.0821129266775467	0.2997421125895805	0.833582940276405	0.06692557837124238	-0.8596389325121376	1.2050861313751002	-1.504095681922253	1.1586484830592974	5.79598180599599	0.12196921911879033	0.49970042322647257
GTF3C5	10.806330425079617	11.180259662703827	10.560049689034274	10.619708181050658	10.791586989467095	0.07814522069634024	0.014743435612521338	0.052740893915322794	0.3886726732367318	1.390377708812592	-0.23153730043282117	-0.828265847968071	-0.17187880841643732	-0.6148527547598629	0.04045693944706218	0.07329969790377923	1.9323575780065156	-1.1511302128771583	-0.8545270630331631	5.794695923446688	0.12203732881539862	0.49969618999936877
ATG7	10.972369912043964	10.673866845762008	11.266252806289437	11.21896854943336	11.032864528382191	0.07388124321616474	-0.06049461633822695	-0.22256128971675793	-0.35899768262018306	-1.3207619468575187	0.23338827790724537	0.8586416325941124	0.1861040210511682	0.6846816039801772	0.03827498351531713	-0.3092140510733311	-1.8349918470146351	1.1929480547697102	0.9512578433182743	5.790824953844733	0.12224258237924777	0.500253195274532
GART	15.07856925343998	15.374454128782785	14.872993948698914	15.224113089490492	15.137532605103043	0.04569512207697995	-0.058963351663063435	-0.27583364679630534	0.23692152367974195	1.1083312945735815	-0.2645386564041292	-1.237525687676532	0.08658048438744892	0.40502803989924746	0.02367417486590668	-0.38321697348807665	1.539809842858877	-1.719300216464758	0.5627073470939462	5.7905023937437115	0.12225970058504704	0.5000400996763639
CPD	10.42176310593484	10.39394815447626	10.496419979475002	9.848088831081368	10.290055017741867	0.08868713731276683	0.13170808819297264	0.4422645477757095	0.10389313673439204	0.34886430867870916	0.20636496173313468	0.6929559735460958	-0.44196618666049936	-1.4840848300005145	0.0459506203624919	0.6144219980788101	0.48466445405762176	0.9626984482210033	-2.061784900357435	5.790159302299177	0.12227791089242004	0.4998317092870586
NUDT2	10.150476606197554	10.129411193052277	9.52215785754344	10.14888170835023	9.987731841285875	0.09642910373858839	0.16274476491167889	0.5240864871917318	0.14167935176640256	0.45624959927375897	-0.4655739837424342	-1.4992865288161585	0.16114986706435452	0.5189504423506734	0.05000918691295125	0.7277498599741338	0.6335511219988025	-2.081918897114961	0.7206179151420327	5.7846833566663385	0.12256890839016114	0.5007379880925351
FAM82B	10.684622209970325	10.369427871344888	10.977047601001859	10.940131397758098	10.74280727001879	0.0788676735380215	-0.05818506004846569	-0.2071867470659308	-0.3733793986739027	-1.3295382520571815	0.2342403309830683	0.8340885472594547	0.1973241277393072	0.7026364518636828	0.040931675331366504	-0.28759526170967253	-1.8455278002493498	1.157795647816166	0.9753274141428915	5.780438222931774	0.1227949531665447	0.5013780375901801
CGGBP1	10.447320871347102	9.818074164997702	10.13375975094879	9.794495925149418	10.048412678110754	0.0946471391768896	0.3989081932363483	1.296639390097786	-0.2303385131130522	-0.7487085856418668	0.08534707283803655	0.2774181587335202	-0.2539167529613362	-0.8253489631894507	0.04914358053801142	1.7994490677036101	-1.0390421397836311	0.3849951273340832	-1.1454020552540782	5.777792631756791	0.12293602637152516	0.5016706169322486
TLR9	7.59004026447354	6.242136723954337	6.784261344733992	6.933502640575121	6.887485243434248	0.307610347761645	0.7025550210392923	1.2667177949988795	-0.6453485194799109	-1.1635735695007787	-0.10322389870025539	-0.18611431907403925	0.04601739714087305	0.08297009357593696	0.15975016566150663	1.7577604290884636	-1.6146323868478485	-0.2582614585874511	0.11513341634683356	5.776714155278651	0.1229935792195947	0.5016222330812702
MYBBP1A	13.052392107519674	13.307521623538282	12.743904820245424	13.049675429956462	13.03837349531496	0.05315892357937083	0.014018612204713676	0.06080186950278789	0.26914812822332124	1.167355878754636	-0.29446867506953645	-1.2771767770433513	0.011301934641501532	0.049019028785927475	0.02760740113403933	0.08437081791142685	1.6198641767047157	-1.7722555273022773	0.06802053268613467	5.776594832806667	0.12299994843473717	0.5013652720461622
CPSF6	11.55655937882576	11.020843344091167	11.57427728120544	11.475834801375008	11.406878701374344	0.06806827684394469	0.1496806774514159	0.5737112443450362	-0.38603535728317695	-1.4796353741784665	0.16739857983109552	0.6416222131788676	0.06895610000066377	0.2643019166545557	0.03538157598850997	0.7957509271328226	-2.052288903915785	0.8899450307775982	0.3665929460053547	5.771501829035225	0.12327209676868871	0.5021913434877753
SNRPA	13.862537453522073	13.445357280808405	13.81118897426716	13.951562656184866	13.767661591195626	0.0495319108425338	0.09487586232644674	0.4262979016701247	-0.32230431038722074	-1.4481834246159895	0.04352738307153459	0.19557800702502287	0.18390106498923942	0.826307515920842	0.025748087823053663	0.5912664617599114	-2.008600760401198	0.2712626915560641	1.1460716070852224	5.771136619883499	0.12329163400908204	0.5019879656245836
JAKMIP3	5.36171340506269	3.3697379201765054	5.291372050923527	4.154188042511138	4.544252854668465	0.9193549112972073	0.8174605503942249	0.8525604914359078	-1.1745149344919597	-1.2249459980256834	0.7471191962550616	0.779198835727591	-0.3900648121573269	-0.4068133291378156	0.4783664829104213	1.1819155101676293	-1.6981582992966544	1.0802133088526207	-0.5639705197235956	5.7655894223845445	0.12358874995342174	0.5029143558070828
ATL3	12.559785717917629	12.320512313457753	12.73655191547159	12.204426256450734	12.455319050824425	0.05704175313309975	0.10446666709320418	0.43740254619683117	-0.13480673736667192	-0.5644365979060283	0.28123286464716557	1.177523649348829	-0.2508927943736907	-1.050489597639602	0.029680908883777966	0.6063720032796851	-0.7824795570408776	1.6324033327495697	-1.456295778988336	5.765499300219454	0.12359358265291706	0.502650997092083
FAM173B	6.936281072971267	7.084476482393057	5.973801751227683	5.959241640495084	6.488450236771772	0.3669081817888367	0.44783083619949515	0.7393248370678687	0.5960262456212844	0.9839809394809742	-0.5146484855440896	-0.8496342300837262	-0.5292085962766881	-0.8736715464651137	0.19095049679776838	1.024834172068897	1.3639705321464655	-1.1777423793883968	-1.2110623248269616	5.76444975962678	0.12364987633969243	0.5025971070342842
MAP2K2	11.455417621583909	12.00466137376671	11.473729991116633	11.644892587560468	11.644675393506931	0.06487692932949966	-0.18925777192302284	-0.7430338170018501	0.3599859802597791	1.4133198032594914	-0.17094540239029854	-0.6711386990682902	0.00021719405353692878	0.0008527128106278657	0.03380930246374965	-1.0292849380293048	1.957796203655039	-0.9296924829975178	0.0011812173717548468	5.756722966916641	0.12406506683827752	0.5040012580327328
NOMO3	3.845270366849817	5.404267116699934	3.6070734573089505	5.343803319767237	4.550103565156484	0.9152167649988753	-0.7048331983066674	-0.7367571650146189	0.8541635515434498	0.8928511287576469	-0.9430301078475338	-0.9857427125316593	0.7936997546107527	0.8296487487886327	0.4770046271814299	-1.0205283072231062	1.2367437933436334	-1.3654137204861612	1.149198234365636	5.756024446178613	0.12410266643557342	0.5038707698482524
CSPP1	5.825786818303441	7.282870766281309	6.272833740780069	6.304181099564117	6.421418106232235	0.3775663820182207	-0.5956312879287937	-0.9693505109436601	0.861452660049074	1.4019572059018046	-0.1485843654521659	-0.24181122363490587	-0.11723700666811787	-0.1907954713232445	0.19684376205930054	-1.3425073572912942	1.941648394757086	-0.33489779304850414	-0.2642432444172955	5.75430551725296	0.1241952382307883	0.5039634961784992
ERP29	15.142061285371522	14.92108153656501	15.440435640766983	15.180804187285325	15.17109566249721	0.04532944585621399	-0.029034377125688238	-0.13637108899681352	-0.25001412593219996	-1.174287241305935	0.2693399782697732	1.2650585196997366	0.009708524788115014	0.04559981060301183	0.023639371112151936	-0.18884024457283555	-1.6260975216833142	1.7517933017652272	0.06314446449092258	5.752620783500307	0.12428603227674288	0.5040489086779016
PEX6	6.036399024899735	6.292105434276551	6.184234788715605	4.776494674789263	5.822308480670289	0.4970870359242845	0.21409054422944607	0.30365558110421437	0.46979695360626206	0.6663370746323608	0.3619263080453159	0.5133386146593181	-1.0458138058810258	-1.4833312703958959	0.2595162220605754	0.420257266148374	0.9222059950289334	0.7104571634106694	-2.05292042458798	5.746311717749839	0.12462660374566453	0.5051466434491967
CECR1	10.487070262312356	10.125971082832477	10.722232831897413	10.746079571253118	10.52033843707384	0.08278426262167234	-0.033268174761484914	-0.11562588818914664	-0.39436735424136415	-1.3706515591517308	0.2018943948235723	0.7016982112559947	0.22574113417927677	0.7845792360848826	0.043253162487869284	-0.15996318431383458	-1.8962344109994351	0.9707677238873467	1.0854298714259232	5.741841141319312	0.12486846895503337	0.5058432876334227
FGD3	9.565441497033671	8.76763775617406	9.300737613607508	8.970222860733474	9.151009931887177	0.12461003035682	0.4144315651464936	1.1740222429122305	-0.38337217571311655	-1.0860356677748655	0.14972768172033035	0.4241559849747803	-0.18078707115370385	-0.5121425601121352	0.06513039050346041	1.623906368359745	-1.5022034274160512	0.5866921255851706	-0.7083950665288506	5.739718251045926	0.12498347709887601	0.5060255400524241
WARS	13.172884710311173	12.901864932593528	13.364696702503636	12.889567121450884	13.082253366714806	0.05255208488407984	0.09063134359636749	0.3953515476360416	-0.18038843412127825	-0.7868894333411148	0.2824433357888303	1.2320727630487842	-0.1926862452639213	-0.8405348773437188	0.027474909949774893	0.5467770525407316	-1.0882797540830416	1.7039749001202986	-1.1624721985779993	5.738190041038924	0.12506633070782097	0.5060774759380863
ERAL1	7.827967541423289	6.981645232430413	7.65119541437943	8.082553028690596	7.635840304230932	0.22155736828036746	0.19212723719235747	0.4081744711086959	-0.654195071800519	-1.3898379601781627	0.015355110148497886	0.032621943953755075	0.4467127244596636	0.9490415451157118	0.11589933263516837	0.5643499228154499	-1.921616860118762	0.04510373101577198	1.3121632062875401	5.734908818960835	0.12524440253291927	0.5065144359851189
STIP1	16.428021309034577	16.0522980993039	16.492577450876027	16.475800105257516	16.362174241118005	0.04342496457848329	0.06584706791657169	0.31598517305343066	-0.3098761418141045	-1.4870254575392674	0.1304032097580219	0.625775484100807	0.11362586413951092	0.5452648003850298	0.02272179864665366	0.4368326464735047	-2.0557333741748485	0.8651012266698069	0.7537995010315368	5.733476286862354	0.12532222168200993	0.5065456913287951
ABI3	4.673376675152008	4.298210287183869	5.596134993489646	3.233023109053478	4.45018626621975	0.9558650978459085	0.2231904089322585	0.2282849210041001	-0.151975979035881	-0.1554449608058962	1.1459487272698965	1.1721059875783355	-1.2171631571662718	-1.244945947776537	0.5008297644713308	0.3153773228860835	-0.21474837400327124	1.6192731735205816	-1.7199021224033908	5.725688641058945	0.12574607431973656	0.5079747787080694
ANKRD7	10.42644377562546	11.034668991905427	10.678883469569133	10.960262355724488	10.775064648206127	0.077493312686836	-0.34862087258066765	-1.252337174199185	0.25960434369929963	0.9325665666303069	-0.0961811786369946	-0.34550789966693557	0.18519770751836084	0.6652785072358074	0.04061641692462546	-1.7298266409334915	1.2881343176868802	-0.47724269614452997	0.9189350193911325	5.723792388972572	0.12584948667813228	0.5081085140909843
FNDC3B	5.3220735390867135	4.481659816173255	4.839674724989401	3.0359799500156184	4.419847007566247	0.9697256275926364	0.9022265315204665	0.9162018356044297	0.061812808607007774	0.06277027634530512	0.4198277174231544	0.42633076273260356	-1.3838670575506287	-1.4053028746823384	0.5083078979881778	1.2654709070478813	0.08669919165784672	0.5888540669226252	-1.9410241656283531	5.723257290103272	0.12587868300777721	0.5079426254032418
GUK1	3.137635746355231	3.3697379201765054	5.291372050923527	4.776494674789263	4.143810098061131	1.109587590630949	-1.0061743517059	-0.9551958942559025	-0.7740721778846256	-0.734853323302798	1.1475619528623957	1.0894200035212627	0.6326845767281322	0.6006292140374399	0.5819397363837584	-1.3189679301350425	-1.0147111944451905	1.5043092791049981	0.8293698454752378	5.720115956642123	0.12605021206631944	0.5083509389527292
STX17	11.237017525170474	11.360856326273689	10.742320807869946	11.140596006937036	11.120197666562786	0.07159016082818685	0.11681985860768762	0.43660630921324184	0.2406586597109026	0.8994454406030936	-0.37787685869284005	-1.412289165363854	0.020398340374249813	0.07623741554751877	0.037549128261038005	0.6028603853470338	1.2419427147026854	-1.950070744481288	0.10526764443156877	5.719719536269826	0.1260718739672862	0.5081547312669142
ACP1	9.706817677011529	9.528685838864618	10.267608664245762	9.868610276556542	9.842930614169614	0.09942913391502457	-0.13611293715808515	-0.4316607663443581	-0.3142447753049957	-0.996577866586781	0.4246780500761478	1.3467996237021074	0.02567966238692776	0.08143900922901494	0.0521863754416015	-0.5958279041376653	-1.3755915474715426	1.8590079517295264	0.11241149987965812	5.715809906723039	0.12628570071161155	0.5087328645723616
KIAA1429	13.32899235338897	13.305622278109109	12.836101313736622	13.19026087814015	13.165244205843713	0.05182677877161974	0.16374814754525602	0.7192821573908402	0.14037807226539556	0.6166264729285865	-0.32914289210709136	-1.4457971773953548	0.025016672296436226	0.1098885470759124	0.027232296882559133	0.992280048191877	0.8506622053485637	-1.9945381351674438	0.1515958816269815	5.709409565611642	0.12663649550296333	0.5098618122562206
MGST1	11.925237259463314	12.348825101613201	11.921231702599206	12.340533678884288	12.133956935640004	0.05921940253122146	-0.20871967617669007	-0.8576920440315312	0.21486816597319702	0.8829580413628456	-0.21272523304079805	-0.8741520842021233	0.206576743244284	0.8488860868707797	0.03111677021522832	-1.1832217272018861	1.218077217829169	-1.2059290349074763	1.171073544280153	5.709403847662819	0.1266368093108879	0.5095791875778323
ITGB1	12.820915059531327	13.261232611543322	12.790605460175355	12.790387296533668	12.915785106945918	0.05324295305027002	-0.0948700474145916	-0.41114787513692674	0.3454475045974039	1.4971006271968117	-0.12517964677056348	-0.5425036371615878	-0.12539781041225062	-0.5434491148983049	0.027993663409010525	-0.5670211382001729	2.0646773410919836	-0.7481761391048215	-0.749480063787	5.705893395124447	0.1268296069315964	0.5100709901472716
GSE1	8.927418897424072	8.155374263047296	8.14935622581153	8.718080943433874	8.487557582429194	0.1571149705638405	0.4398613149948787	1.1097035721878685	-0.3321833193818975	-0.8380482747013276	-0.33820135661766315	-0.8532308724666403	0.23052336100468018	0.5815755749800948	0.08266337976227568	1.5298864189386097	-1.1553704124360848	-1.1763018131339886	0.8017858066314577	5.701979680083499	0.12704488142245063	0.5106525906785598
CHD1	8.91081300661913	8.949897364837193	8.139291335321394	8.46229299798861	8.615573676191582	0.1497594751853544	0.29523933042754713	0.7629165865617576	0.33432368864561113	0.8639129718214779	-0.4762823408701884	-1.2307428593952137	-0.15328067820297164	-0.39608669898802645	0.0788027586844132	1.051728157019432	1.1909579810995923	-1.69665588883061	-0.5460302492884207	5.70130326725387	0.12708212283463574	0.5105183444835534
MAST4	10.092755181258427	9.412068280527926	9.850906868589165	9.47735358768204	9.708270979514388	0.10307732632680726	0.38448420174403886	1.197559022295683	-0.29620269898646256	-0.9225872298277603	0.14263588907477676	0.4442702589335024	-0.23091739183234772	-0.7192420514014083	0.05436067972896254	1.6490584919460152	-1.2704178062071143	0.6117674616228294	-0.9904081473617072	5.6885230376482525	0.1277877219911459	0.5130677037944509
TRNAU1AP	8.900756943970325	9.579873320068051	8.776577144841989	9.145572706346043	9.100695028806602	0.12555116041042433	-0.19993808483627618	-0.564267662715437	0.47917829126144973	1.3523427247764521	-0.32411788396461283	-0.9147293822422492	0.04487767753944105	0.1266543201812391	0.06626208265359515	-0.7767173150956971	1.8615066566507834	-1.2591296591324375	0.17434031757735796	5.684298865164586	0.12802175786414677	0.5137219567374729
FABP3	3.137635746355231	4.923371855530308	5.110863949092092	3.233023109053478	4.101223665007777	1.1258583442526096	-0.963587918652546	-0.9081330277807926	0.8221481905225314	0.7748332156216513	1.0096402840843153	0.9515350601708441	-0.8682005559542989	-0.8182352480117012	0.5942518322907836	-1.2499886842201355	1.0665097756126884	1.3097288849397328	-1.1262499763322835	5.683743573389757	0.128052553532027	0.5134179219838886
COL17A1	3.137635746355231	4.923371855530308	5.110863949092092	3.233023109053478	4.101223665007777	1.1258583442526096	-0.963587918652546	-0.9081330277807926	0.8221481905225314	0.7748332156216513	1.0096402840843153	0.9515350601708441	-0.8682005559542989	-0.8182352480117012	0.5942518322907836	-1.2499886842201355	1.0665097756126884	1.3097288849397328	-1.1262499763322835	5.683743573389757	0.128052553532027	0.5134179219838886
PPP1R2	8.721931588499126	7.9214048624719275	8.611654282503789	8.010512364210053	8.316375774421225	0.16707312088664059	0.40555581407790164	0.99219569704828	-0.39497091194929723	-0.9662996453061611	0.2952785080825642	0.722401343983888	-0.30586341021117214	-0.7482973957260155	0.08823614804407168	1.3652977091415737	-1.3296637911307339	0.9940507734070564	-1.0296846914179083	5.6804311358829445	0.12823640290420274	0.5137275409028123
SNX4	7.263719225503303	6.854382639512434	8.03819648475435	7.451614278484062	7.401978157063538	0.24207129601253496	-0.13825893156023472	-0.28100985363231473	-0.5475955175511036	-1.1129822464287384	0.6362183276908118	1.2931071947760648	0.04963612142052387	0.10088490528498291	0.1278510483694204	-0.38667050858213164	-1.5314673336422633	1.7793198714999663	0.1388179707244211	5.680155910331211	0.12825168997017133	0.513504134855639
TADA2A	6.597508537370616	4.923371855530308	5.973801751227683	5.959241640495084	5.8634809461559225	0.48131413251778804	0.7340275912146934	1.0580302334618503	-0.9401090906256142	-1.3550769106488536	0.11032080507176012	0.15901683879841208	0.09576069433916157	0.13802983838859254	0.2545693523732568	1.4548202114676283	-1.863267433535158	0.21865245787039336	0.18979476419713803	5.672098326416822	0.12870000757926858	0.5150138177050797
SPRYD3	0.0	3.3697379201765054	3.352115624802914	0.0	1.6804633862448548	3.765328014228404	-1.6804633862448548	-0.8660194516461163	1.6892745339316506	0.8705602380450055	1.671652238558059	0.8614786652472272	-1.6804633862448548	-0.8660194516461163	1.9915698467960596	-1.1907793191135039	1.1970229139034725	1.1845357243235355	-1.1907793191135039	5.671899512265482	0.12871108826182742	0.5147731238894447
IFITM2	10.961123259813835	10.913197708496282	11.126339381809592	10.48361636956755	10.871069179921815	0.07505570214943091	0.09005407989202041	0.32870896369869884	0.042128528574467694	0.1537745428798874	0.25527020188777705	0.9317690395182635	-0.38745281035426515	-1.4142525460968496	0.03970827713122798	0.45192136257096394	0.21141498596523037	1.281030882767493	-1.9443672313036873	5.670533267010304	0.12878725894575732	0.5147928763279802
CACNA1E	6.827240999910512	5.866797157202368	7.213183717421246	6.83075866816856	6.684495135675672	0.3299703343869748	0.1427458642348407	0.24849982422963104	-0.817697978473304	-1.423493458200978	0.5286885817455742	0.920370060037941	0.14626353249288826	0.25462357393340435	0.17482801699895636	0.34139567784047836	-1.9556332306091913	1.2644289044662764	0.34980864830243424	5.662198886388065	0.12925284519398328	0.5163683317948685
PARS2	6.7245641660545585	7.1936689274753896	7.120722351925788	5.959241640495084	6.749549271487705	0.3200740438583963	-0.024985105433146693	-0.04416273465401083	0.4441196559876843	0.7850092357822999	0.3711730804380826	0.656071606580145	-0.7903076309926211	-1.3969181077084356	0.16982476270991614	-0.06062903812150003	1.0777039794942176	0.9006912900075326	-1.9177662313802524	5.65419386579906	0.12970153889603228	0.5178745975699587
MICAL2	5.058213752066	6.292105434276551	6.075832550186083	4.776494674789263	5.550661602829474	0.555794265777047	-0.4924478507634742	-0.6605462258269673	0.7414438314470768	0.9945376424442687	0.5251709473566084	0.7044394379070987	-0.774166928040211	-1.0384308545244	0.29489457919291684	-0.9068320307246918	1.365352725769921	0.9670909029873	-1.4256115980325292	5.654165640801275	0.12970312356755864	0.5174520971696088
PLEKHA8	5.058213752066	6.292105434276551	6.075832550186083	4.776494674789263	5.550661602829474	0.555794265777047	-0.4924478507634742	-0.6605462258269673	0.7414438314470768	0.9945376424442687	0.5251709473566084	0.7044394379070987	-0.774166928040211	-1.0384308545244	0.29489457919291684	-0.9068320307246918	1.365352725769921	0.9670909029873	-1.4256115980325292	5.654165640801275	0.12970312356755864	0.5174520971696088
TUBB6	13.807981300741796	13.642873057598853	14.168053573750878	13.861240256283182	13.870037047093678	0.04811520915595977	-0.06205574635188249	-0.282905124513115	-0.22716398949482475	-1.0356149190199824	0.29801652665720013	1.3586236172689858	-0.008796790810496447	-0.04010357373590477	0.025538183300220056	-0.38831753612666864	-1.421492220835385	1.8648562004289073	-0.055046443466876066	5.652149401975493	0.12981637143579722	0.5174754089169921
GALNT3	6.494288791499688	5.310399307096518	6.722681001433037	6.44996221923567	6.244332829816228	0.4019367422409689	0.2499559616834599	0.3942617501708519	-0.9339335227197099	-1.4731165551354295	0.4783481716168092	0.7545104588123528	0.20562938941944164	0.32434434615222624	0.21341814675439078	0.5410629890122614	-2.0216235689605266	1.0354483637053709	0.44511221624289654	5.649989211604373	0.12993780907426813	0.5176739504849702
ABHD11	8.63563372644379	9.426122905624853	8.932358898079388	9.279783262169909	9.068474698079484	0.12614745578485656	-0.43284097163569335	-1.218678404582983	0.35764820754536863	1.0069706324848553	-0.1361158000000966	-0.38323864156342047	0.21130856409042487	0.5949464136615582	0.06700220231255023	-1.6721830785490215	1.3816928616316706	-0.5258525703405361	0.8163427872579008	5.648207884111346	0.13003802973404538	0.5177877911228352
L3HYPDH	6.011693615037806	4.858519865388383	6.075832550186083	6.46963570111755	5.853920432932456	0.4813549820396465	0.15777318210535007	0.2274052303404784	-0.9954005675440722	-1.434713379820504	0.22191211725362692	0.3198514187646156	0.6157152681850944	0.8874567307154089	0.25570879827796195	0.31200413460916215	-1.968452993859758	0.43884199569970483	1.217606863550889	5.64730254040459	0.13008899414696706	0.5177054849670325
CTSS	10.289278700433668	9.826576263460181	10.543608685003758	10.22609460480233	10.221389563424985	0.08811125882608012	0.06788913700868271	0.228709700448427	-0.3948132999648042	-1.330074818250476	0.3222191215787724	1.085514443431666	0.004705041377345509	0.015850674370371198	0.04681825098949173	0.3137564736740771	-1.824669368543299	1.4891680730009036	0.02174482186830193	5.645955816195902	0.1301648402768051	0.5177222348268963
PTGS1	10.986702249584832	11.051993397147786	10.829408098925425	10.439404910056462	10.826877163928627	0.07545417653884325	0.15982508565620535	0.5818396374363256	0.2251162332191594	0.8195305948342632	0.0025309349967983508	0.009213812055009435	-0.3874722538721649	-1.4105840443256046	0.04012078116652287	0.7979216624328374	1.1238856423154742	0.012635612562716494	-1.934442917311037	5.642026975422119	0.13038634885472947	0.518318010546276
PSMB4	13.713001610543348	13.207521515749487	13.599843210373011	13.606602434049154	13.531742192678749	0.04940527608737047	0.18125941786459876	0.815481129146881	-0.3242206769292615	-1.4586598965717996	0.06810101769426247	0.3063846031264082	0.07486024137040559	0.33679416429853454	0.026275676555333007	1.118210657830915	-2.000155471658182	0.4201231841743044	0.46182162965299567	5.640799693586919	0.13045561659120908	0.5183082688865684
RAB11B	10.793705952926327	10.389651217699244	11.028395800786248	10.55556949405797	10.691830616367447	0.07784472999812048	0.10187533655888004	0.36513582726468613	-0.3021793986682031	-1.0830543332859515	0.33656518441880046	1.2062979244267182	-0.1362611223094774	-0.48837941840545296	0.04144058540544927	0.5004447246900929	-1.4844033019328973	1.653317444103751	-0.6693588668609465	5.635397948882561	0.13076090684524086	0.5192357548189867
MAPK3	8.917478317136847	8.182122597839124	8.821330670788479	8.210831945017766	8.532940882695554	0.15262178169483154	0.3845374344412935	0.9843065268081782	-0.3508182848564303	-0.8979950885914415	0.2883897880929247	0.7381958822737975	-0.3221089376777879	-0.8245073204905341	0.08126579139585864	1.3489154841035809	-1.2306323758493418	1.0116400011382674	-1.1299231093925064	5.634170752785258	0.13083035885382202	0.5192262512007533
RSC1A1	6.344062703707357	5.615256568139407	7.021926937994305	6.720132693570324	6.425344725852848	0.36855329071540366	-0.08128202214549063	-0.133888831982863	-0.8100881577134409	-1.3343880279609797	0.596582212141457	0.9826981841371871	0.2947879677174763	0.4855786758066584	0.1964929579830963	-0.18336692591824666	-1.8275059020653357	1.3458504526631687	0.6650223753204176	5.6269694522148095	0.1312386167281145	0.5205606383611874
SLC4A7	7.210436827491853	6.340401225835504	7.370601557740183	6.325930759742569	6.8118425927025275	0.30981873894039796	0.3985942347893259	0.7161057680774288	-0.4714413668670234	-0.8469813475907892	0.5587589650376552	1.0038542530348573	-0.48591183295995855	-0.8729786735214983	0.16518705191554972	0.9807154375432572	-1.15995111326022	1.3747904386217586	-1.1955547629047978	5.626689295819442	0.1312545238645513	0.5203381480905717
ISCA1	6.036399024899735	5.310399307096518	4.419321719457799	6.013861467218339	5.444995379668098	0.5811631523862907	0.5914036452316367	0.775773538202817	-0.13459607257158002	-0.176556354173571	-1.0256736602102992	-1.34542708831483	0.5688660875502407	0.7462099042855816	0.31003686089829374	1.0621291582622145	-0.24172731165676076	-1.842054762689537	1.02165291608408	5.6234908717219145	0.1314362586623796	0.5207729393382771
TOP2B	14.157579566538574	13.785295146093853	14.048611141212232	13.692301606902582	13.92094686518681	0.04765774858362145	0.2366327013517644	1.0839468825113312	-0.13565171909295692	-0.6213818173826005	0.1276642760254223	0.5847936198814424	-0.228645258284228	-1.047358685010165	0.025437813789717684	1.4836616450212818	-0.8505217222713357	0.800441311350126	-1.4335812341000609	5.6205005246424165	0.1316063867769206	0.5211612916366055
KCNV1	12.932885915926843	12.581994010316318	12.52350647232411	12.967955937257837	12.751585583956278	0.05348910772435849	0.18130033197056505	0.7839094911218477	-0.16959157363995914	-0.7332829606304189	-0.22807911163216765	-0.9861723825421543	0.21637035330155996	0.9355458520507178	0.028550394663625696	1.072982259031167	-1.0036867986893558	-1.3498311766833235	1.2805357163415017	5.620494044431442	0.13160675567900076	0.5208773402476115
TRIM27	5.36171340506269	6.109074481646683	4.872449874392039	4.154188042511138	5.124356450903138	0.6768971958969178	0.23735695415955238	0.2884965359487022	0.9847180307435455	1.1968797870770431	-0.2519065765110984	-0.3061809373290858	-0.9701684083919995	-1.1791953856966595	0.3613171397105801	0.39487321757753996	1.6382025906219861	-0.4190783486757048	-1.6139974595238213	5.620247047558731	0.13162081732103537	0.5206478635901054
DRAP1	11.130609353553327	10.498742096194782	10.939839562599646	10.711383824244411	10.820143709148041	0.07528124102090163	0.31046564440528535	1.1315406593284862	-0.32140161295325953	-1.171398509252185	0.1196958534516046	0.4362502820334887	-0.10875988490363042	-0.3963924321097899	0.040184454469338146	1.5487613798161972	-1.6033155826505598	0.5971041192177352	-0.5425499163833726	5.620176410134668	0.13162483900359007	0.520378945010364
